Generation,Value,StdDev
0,-0.043826685260081044,0.06143835223905026
1,-0.9155524260900485,0.03769466611761055
2,-0.9393241093248565,0.014377610995406935
3,-0.9430367513090843,0.016804044480230255
4,-0.9468185784015233,0.019589642171771345
5,-0.9504033510645307,0.021441402950446442
6,-0.9526459436355985,0.022824384797810543
7,-0.9541293586044407,0.02359445360680757
8,-0.9565393434518568,0.024197928461729988
9,-0.9593138194086103,0.025701401121903434
10,-0.9621368092910018,0.02704486800959819
11,-0.9645564338827418,0.02701217231797659
12,-0.9664978026599779,0.02728151152924331
13,-0.967301570994167,0.02765362553105062
14,-0.9682666478398301,0.0278214261137639
15,-0.9696534213980347,0.027927146845202994
16,-0.970771864064739,0.027918565230114177
17,-0.9719046611623873,0.02813788053152966
18,-0.9729430094017699,0.027987128886980454
19,-0.9751307190827282,0.02801096749066398
20,-0.9767156104474022,0.02779048963563639
21,-0.9778406963860877,0.027700467348457516
22,-0.9802801484798284,0.026766315453723467
23,-0.9810842007502815,0.026512195684896062
24,-0.981767607227367,0.026290051636715595
25,-0.9825120753417583,0.025867756586544326
26,-0.982898782371108,0.026007612039967397
27,-0.9830739028675025,0.026013803308314456
28,-0.9837545434181864,0.02563073218761025
29,-0.9852382189110332,0.02488404011248838
30,-0.9856593037776099,0.02453375276864887
31,-0.9861537108067537,0.024571792395920222
32,-0.9867066145649397,0.024127057052041784
33,-0.9869711657532163,0.023983763416692745
34,-0.9872258292316347,0.024050429445801505
35,-0.9872809638098495,0.024075355161979096
36,-0.9874613015255173,0.024080409017847252
37,-0.9876051942356295,0.02390455237105279
38,-0.9881450592023264,0.023370998133743114
39,-0.9885020277539511,0.023080559124955317
40,-0.9890091818572856,0.022556144198137406
41,-0.9895365556720682,0.022385105271720763
42,-0.9901328507172383,0.021988159170613086
43,-0.9906787842662894,0.021325144898224662
44,-0.991182774394582,0.020622059709447457
45,-0.9912133535967691,0.02063328067097559
46,-0.9912711681606216,0.02064891101369153
47,-0.9913635341136121,0.02063100694137483
48,-0.991435171643021,0.020630851093719055
49,-0.9916047515795577,0.02060319266328967
50,-0.9917760838559766,0.02043596548604749
51,-0.9921722739195563,0.019994061093242543
52,-0.9921929932070968,0.019997794832614865
53,-0.9922920323297855,0.020014855909285454
54,-0.9923459354833597,0.019921453982961135
55,-0.9926097148806877,0.019793945156589485
56,-0.9926548397072356,0.01979214951282132
57,-0.9931362937053985,0.019158091803221568
58,-0.9931387977608103,0.019158979168382304
59,-0.9931398764134041,0.019159358507312697
60,-0.9937497608732891,0.01828707990611474
61,-0.9937596521857788,0.01829034864870375
62,-0.9937676350545266,0.0182928315504597
63,-0.9937705135648618,0.018293231642117366
64,-0.9944296687994758,0.017262526617771425
65,-0.9944530338610821,0.017265040495015004
66,-0.995011296512158,0.015985589861149778
67,-0.9952540743604539,0.015512027979600473
68,-0.9952544500954709,0.015512142332583526
69,-0.9953992599044773,0.015452162901572938
70,-0.9957097548992473,0.015286195887286563
71,-0.9957510904074616,0.015286660741762312
72,-0.9957561044965848,0.015287586507970507
73,-0.9959491080735006,0.015120964342197027
74,-0.9965992512272375,0.013123675659208557
75,-0.9966037577123339,0.013124701860710316
76,-0.9966038459898161,0.013124724630197938
77,-0.9966054786016079,0.013125124631197627
78,-0.9968516084804048,0.01248418767990229
79,-0.9968537359000689,0.012484707288024083
80,-0.9971832303131392,0.011947462750173726
81,-0.9972041705112943,0.011921177086165467
82,-0.9973046683380982,0.011849633027410031
83,-0.9973292285690012,0.01183854447054434
84,-0.9973366125826303,0.011839902989061384
85,-0.9973929664208225,0.01183080121251225
86,-0.9979054948232825,0.010885466404181683
87,-0.9980083021842059,0.010864520588305986
88,-0.9980741754995636,0.010529232663358423
89,-0.9980746653127512,0.010529320982927484
90,-0.9980769439682782,0.010529703432293274
91,-0.9980776739273907,0.010529833608375028
92,-0.9980781539894842,0.010529920088882006
93,-0.9980785950475957,0.010529932602253236
94,-0.998211174187699,0.009897765039212126
95,-0.9985771466299047,0.008941681223095861
96,-0.9985778015632174,0.00894174343166483
97,-0.9985815631223801,0.008942253647940913
98,-0.998842939215416,0.007360867666609583
99,-0.9989214566819213,0.007330169283989797
