Generation,Value,StdDev
0,-0.28551081436316417,0.27060574423308836
1,-0.4200285079577274,0.31036068295185143
2,-0.6057151631594748,0.2765211514723086
3,-0.7154159070437626,0.255182676639405
4,-0.7752891836398963,0.22399706687548143
5,-0.8210731678665418,0.1987791318934272
6,-0.8618768961104916,0.12829417528760884
7,-0.8971409108371856,0.0793321814440034
8,-0.9176731238197641,0.05764831567595018
9,-0.9278824850637356,0.042731490845648826
10,-0.9355582797724122,0.03219050170382769
11,-0.9384948717225626,0.02909640029426591
12,-0.9422173665451513,0.029130039555843174
13,-0.9443521937585079,0.028814870282342593
14,-0.9466316156032996,0.025255579876135668
15,-0.9487017099584619,0.025147682166202348
16,-0.9512437308557664,0.025809497830551177
17,-0.953551042279668,0.026208152561573963
18,-0.9552314460337438,0.026785022466596323
19,-0.9573227272674097,0.02492738598418236
20,-0.958249790468245,0.025178556097763854
21,-0.9595470828752403,0.025734396132460872
22,-0.9604230871490814,0.026552832085796268
23,-0.9615652614000811,0.026980610723866042
24,-0.9628217460119818,0.027655429494053693
25,-0.9639161910194501,0.028064464996928412
26,-0.9652026585854765,0.027964000780365407
27,-0.9664118651951316,0.028239139549197965
28,-0.9669014875922539,0.028249242563052
29,-0.9670987699111354,0.028246831420389234
30,-0.9681888942528891,0.028470833260256567
31,-0.969195921452384,0.028582014786240457
32,-0.9693346775673463,0.02870594205731517
33,-0.9700030855086321,0.028628014121656414
34,-0.9710614664528445,0.02853570012877479
35,-0.9719628125166642,0.028936491175709806
36,-0.9723879705889246,0.029093267780050235
37,-0.972866825987145,0.02892422908531877
38,-0.9736337666552926,0.02914819806382472
39,-0.973823511604164,0.029291913807142564
40,-0.9748481861867007,0.028931803413271933
41,-0.9754806393008194,0.02878619263705134
42,-0.9759005519280372,0.028561477237768314
43,-0.9759827715919828,0.028581215151929892
44,-0.9763915201607293,0.02873401380619755
45,-0.9767988767636271,0.028602993710971962
46,-0.9770794071436552,0.028606276879482015
47,-0.9772039857254725,0.028675376843898863
48,-0.9777357308618823,0.028590855013707395
49,-0.9782848822058162,0.028660678859847546
50,-0.9784067737580651,0.028716342096969535
51,-0.9789423167174358,0.028436349703546568
52,-0.9793965356504956,0.02828405079999666
53,-0.9796645808369415,0.028035555363582126
54,-0.9797546530014292,0.028057267288446996
55,-0.9809961483293403,0.027565500899001647
56,-0.9810521306121461,0.027598506239699037
57,-0.9811476023778352,0.027491685557586413
58,-0.9822060348476583,0.026871227745800138
59,-0.9822712547164104,0.026905473239684827
60,-0.9822808584258582,0.02691118519016854
