Execution,BestFitness,BestSolution
1,-0.9999997467501002,[8.358351947742692e-05, -8.666189831581969e-10]
2,-0.9999999999999392,[2.1740578521049525e-10, -4.097505637962264e-08]
3,-0.9999998149553982,[8.838880804022255e-08, -7.144698153837339e-05]
4,-0.9999999985152589,[-6.354996512521116e-11, -6.399873150418376e-06]
5,-0.9999999933093361,[9.900124058062268e-06, -9.303632926896009e-06]
6,-0.999999999817576,[1.9423815193107286e-10, -2.2432979582013183e-06]
7,-0.9999999991395583,[4.8719937818772935e-06, 2.2500674165937413e-10]
8,-0.9999999997982124,[3.425987209073016e-07, 2.3343485847724245e-06]
9,-0.9999999999998409,[-1.0948797735247315e-08, 6.533031877905316e-08]
10,-0.9999999999999896,[-1.7003273665240534e-08, 1.338927027982524e-10]
11,-0.9999999731092797,[1.1860284813938565e-05, 2.451829168578567e-05]
12,-0.9999999999991025,[-1.5599164427923016e-08, 1.5657728869230946e-07]
13,-0.9999999679456211,[2.9736488326611808e-05, 6.668975064840942e-10]
14,-0.9999999986371066,[-5.437753972837333e-07, -6.107484350854062e-06]
15,-0.9999999925822429,[4.899205986566395e-06, -1.3439701071794278e-05]
16,-0.9999999999968098,[-2.966381731357104e-07, -3.5746012263000256e-09]
17,-0.9999999998918603,[1.7229039375509757e-06, 1.2151002295389606e-07]
18,-0.999999999010297,[1.8983501178577597e-09, 5.22514589804533e-06]
19,-0.9997544063439607,[2.3360966452486202e-06, -0.0026029887643896094]
20,-0.9999999922248135,[-1.6935326020076278e-06, -1.45471595238136e-05]
21,-0.9999999999936919,[-4.169860437044004e-07, -1.1799017504434544e-08]
22,-0.999999745127323,[-4.524870417286772e-10, -8.385088548244307e-05]
23,-0.9999998762624543,[-4.753689422070908e-05, -3.3966061915244985e-05]
24,-0.9999998121675174,[-6.984036581969685e-05, 1.743299619246007e-05]
25,-0.9999858137724059,[-4.5825367612912375e-08, -0.0006255765906910502]
26,-0.9999999999999234,[4.5727315671791877e-08, -5.0426338556984315e-09]
27,-0.9999999999999961,[1.0416794181476915e-08, -2.023879048520532e-10]
28,-0.9999997781895379,[6.6942220306302e-05, -4.0467874840879403e-05]
29,-0.9999999967492932,[-1.507984750220152e-08, -9.4696590260891e-06]
30,-1.0,[7.41533368558058e-10, 9.376036987802425e-10]
31,-0.9999999899117815,[1.88321596504832e-08, 1.6682185965577207e-05]
32,-0.9999992824357573,[9.35953490766e-05, -0.00010504661375587827]
33,-0.9999999991858097,[-5.089744734278352e-10, -4.739242710517669e-06]
34,-0.9999940581879186,[8.655383266113315e-05, 0.00039550071854769386]
35,-0.9999999999972792,[-6.106280816526366e-10, 2.739592991774484e-07]
36,-0.9999999995664302,[-3.4555470342600615e-06, -1.4052248601758113e-07]
37,-0.9999999993310211,[4.278701477646602e-06, 3.838033432122279e-07]
38,-0.99992925948786,[0.00022113410292321748, -0.0013793507347631675]
39,-0.9999999999944011,[7.531887800026573e-11, 3.9300140640978247e-07]
40,-0.9999965073042743,[0.0001753199425117502, 0.00025615084935770886]
41,-0.9362453278079418,[-0.27657052701811075, -0.44060523190171497]
42,-0.9999999999997515,[-8.278580003275352e-08, 3.4602397892640265e-10]
43,-1.0,[-1.0686739964794894e-09, 3.583968717827606e-10]
44,-0.9999999999999827,[2.1835481996963345e-08, -3.948191866520427e-10]
45,-0.936245325062326,[-0.4295388449069066, -0.2934790801493406]
46,-0.9999999973304897,[5.15312689197776e-11, 8.581472076511391e-06]
47,-0.9999999993779456,[1.7647827043904193e-09, -4.142477198681705e-06]
48,-0.9999999992468871,[4.558018255550791e-06, 3.8385483547479216e-10]
49,-0.9999994708498988,[-9.56690974463325e-10, 0.00012081906620434174]
50,-0.999999927951144,[4.458139245392925e-05, 2.3267547721097158e-07]
51,-0.9999999555564099,[-3.465376768570943e-05, 5.0146262806341455e-06]
52,-0.9999999999589684,[4.0353375830128336e-07, -9.844125171277102e-07]
53,-0.9999999897364127,[1.6826568868083818e-05, -4.828362765244099e-09]
54,-1.0,[9.00152202644505e-10, -5.815677421433817e-10]
55,-0.9999999985488448,[-6.3267664510658565e-06, 6.238486309975408e-08]
56,-0.9999999746414148,[-2.625367393180585e-06, 2.6318332651271954e-05]
57,-0.9999999996314131,[2.5286591916122506e-06, 1.9426261606955994e-06]
58,-0.9999959382788649,[0.00033388625140167577, 2.3824430057434713e-05]
59,-0.9999999993759211,[-2.3270660976966165e-08, 4.1491481343175875e-06]
60,-0.9976163774174037,[-0.008034848207742775, -0.0011175844816217033]
61,-1.0,[8.603465898387268e-10, 8.70305640548821e-10]
62,-0.9999998778711743,[-5.682897167573444e-05, 1.1812669907762673e-05]
63,-0.9999999999897522,[-8.453915239873603e-10, -5.31696613465087e-07]
64,-0.9999966147604817,[-0.00030559126926974704, -5.215941990081601e-10]
65,-0.9362453278079418,[0.10814243129922509, -0.5088510998580256]
66,-0.9999999999999278,[1.5578861432535914e-08, -4.182419920601723e-08]
67,-0.9999999999953354,[2.8104016341660346e-07, 2.2292242517655988e-07]
