Execution,BestFitness,BestSolution
1,-0.15276448280072297,[-2.592278428662674, -3.930580630508131]
2,-0.6180979761566036,[-0.8841479573247646, -1.2997765839081867]
3,-0.11466607272293732,[-0.4108937134079056, -3.769294566154114]
4,-0.33983641165032746,[0.1481957418648201, 2.6549146921543896]
5,-0.47358613416763945,[0.6429599476839132, -0.09907267129669661]
6,-0.1271368155085171,[-4.626795011063839, -2.4581962755623996]
7,-0.7798081115236234,[-0.541492135246592, 0.9066071649050202]
8,-0.36123648411267134,[0.23029957061428274, -0.8757041883319954]
9,-0.048071492314715726,[7.785338053309278, 4.31152768077408]
10,-0.9360174864304395,[-0.3951946307222124, 0.3342984116814145]
11,-0.28845718889776245,[1.1661301726691704, 2.916661601306306]
12,-0.5024140390710032,[0.3680197837802064, -0.859710292214146]
13,-0.17433772323939115,[-2.9168943609825115, 3.0570917037958054]
14,-0.04649304730043278,[7.748966560669018, -4.435544193090327]
15,-0.7331316019374381,[0.1481957418648201, -0.5824542589874182]
16,-0.6630601369612865,[0.42263656878551625, -0.05133283719101289]
17,-0.06823895642726477,[-2.7724157687206836, 6.804566074669063]
18,-0.2881244447141411,[0.32635930630539634, 3.1100940861279893]
19,-0.33983641165032746,[0.1481957418648201, 2.6549146921543896]
20,-0.47777537058641417,[1.049984871309952, 1.8033299067238424]
21,-0.20518084646465598,[-0.6901166477956544, 2.6455147376039214]
22,-0.7751661900959285,[0.42378665111911107, -0.1493814813758142]
23,-0.33983641165032746,[0.1481957418648201, 2.6549146921543896]
24,-0.33983641165032746,[0.1481957418648201, 2.6549146921543896]
25,-0.3403753756628841,[-2.3593205316818193, 1.2254465308135285]
26,-0.05216010888691908,[8.387941300350446, -0.5338910516780335]
27,-0.18862320703033963,[-2.4119782590587713, 2.6549146921543896]
28,-0.06819878770800933,[-2.659104365995621, 6.804566074669064]
29,-0.6175065461936806,[-1.5252934745881999, -0.3005487896633865]
30,-0.047578615917415634,[7.748966560669018, -4.339400106556303]
31,-0.1540391900767892,[-2.184960677371906, 0.5405647302780997]
32,-0.6118925675924599,[0.9774584027485097, -1.1972775739734125]
33,-0.9067840722828704,[-0.49007767592977725, 0.02303002737578952]
34,-0.9319855068918119,[0.1481957418648201, -0.5103564387385368]
35,-0.36138905300224367,[-2.6333491667364153, -0.1075830371452452]
36,-0.33983641165032746,[0.1481957418648201, 2.6549146921543896]
37,-0.3438125667448068,[-0.12276900911067423, 2.177678814338365]
38,-0.7827332322835582,[1.0240221794902324, 0.121487482993864]
39,-0.22260373609051717,[0.6180991189238546, 2.6549146921543896]
40,-0.9948906285530476,[0.004562574015583354, 0.010971484763132144]
41,-0.11542503636389778,[3.353443461831913, -3.947395314038411]
42,-0.6193930042525786,[-1.1075247672369897, -1.101296852148845]
43,-0.9304178641443115,[0.1481957418648201, 0.5123431090073693]
44,-0.33983641165032746,[0.1481957418648201, 2.6549146921543896]
45,-0.9343485647407851,[0.22473320484556003, 0.47745325411927353]
46,-0.4775136761561687,[-0.17277820435532718, 2.076321243864879]
47,-0.28696548994721466,[1.6105300650631174, 2.6744944284096777]
48,-0.9199394597771459,[-0.5404584293864205, 0.04377581910879824]
49,-0.7458810390249385,[0.9836299615090309, -0.4444884258396178]
50,-0.895024914716876,[-0.5241555160514798, 0.18363997765158913]
51,-0.8437380555945505,[0.2629525469658768, -0.38617074285189285]
52,-0.2833963200441354,[-1.1648509860022656, -2.8862549115826495]
53,-0.9250683430242156,[-0.48166684795003883, 0.14155842383479222]
54,-0.28697237590839003,[1.2105102619060046, -2.9066297657428364]
55,-0.606663340247983,[-1.2797815248963784, 0.8567140731683908]
56,-0.7518701907638032,[-0.6285926278064168, 0.8737677810278616]
57,-0.7630320278235104,[-0.5248947944958153, -0.8665756961944553]
58,-0.6940364463284301,[-0.6985075357983046, 0.84941409085279]
59,-0.9350820378386366,[0.4950245727268585, -0.13969803862382757]
60,-0.77658051854396,[0.8443863670520348, -0.6400199994045088]
61,-0.7605193929841203,[-0.47196217669733853, -0.961999392615803]
62,-0.47748122973978485,[-2.0072526606849324, -0.5881925156749054]
63,-0.615712224446939,[-0.9903497401808606, -0.5282886292015777]
64,-0.6993067656641165,[-1.0820072718319893, -0.1864910742321777]
65,-0.25563263534047576,[-1.7741883191630548, 2.6549146921543896]
66,-0.06905033909182304,[-2.6889073338697753, 6.804566074669064]
67,-0.5217394781674954,[-0.20435496745096204, -1.126731328321617]
