Generation,Value,StdDev
0,-0.7916655769984702,0.11783491406041761
1,-0.8959208759603963,0.07006289205954433
2,-0.9253556013867266,0.03939862873318738
3,-0.9388332127649678,0.033295669133148464
4,-0.9461135124611255,0.03501625191001374
5,-0.9564487913388511,0.023552152227683823
6,-0.956466252255429,0.02353703314908998
7,-0.9565098433524953,0.023593551275503968
8,-0.9565098991069597,0.0235935033839396
9,-0.9593698903503093,0.024366977435186583
10,-0.9620421842115887,0.02397137684678014
11,-0.9626334151325769,0.02346829762163181
12,-0.9637451198324187,0.02463915043030596
13,-0.9660739909307274,0.025330247493035196
14,-0.9660739909307274,0.025330247493035196
15,-0.9689148308680279,0.026008290110091956
16,-0.9689863292294076,0.025920197323588436
17,-0.970946262626667,0.024061242408384306
18,-0.9724254893995694,0.02351233460968973
19,-0.9733308661549354,0.023117756966910007
20,-0.9744533317748731,0.023678856867412522
21,-0.9744533327438647,0.0236788553038534
22,-0.9751332811924905,0.023925315766559548
23,-0.9751332811924905,0.023925315766559548
24,-0.9757787164996083,0.02440825934958401
25,-0.9785852723260028,0.02334553339699681
26,-0.979563881931638,0.022722200831220493
27,-0.9822603002461274,0.020515187193566802
28,-0.9824198145425107,0.02044092964196845
29,-0.9824198145425107,0.02044092964196845
30,-0.9858142649598742,0.01764623253257273
31,-0.9858142649598742,0.01764623253257273
32,-0.986712729882,0.01749748260490133
33,-0.986712729882,0.01749748260490133
34,-0.9905909023809445,0.013327712356859513
35,-0.990684745754737,0.013327987393207796
36,-0.9906898233898087,0.013331393089665666
37,-0.9907690853013074,0.013381289245955209
38,-0.9907690853013074,0.013381289245955209
39,-0.9922044080609356,0.010215192032707248
40,-0.9922044080609356,0.010215192032707248
41,-0.9923520864426753,0.010226292562788402
42,-0.9923767824540096,0.010241670944773282
43,-0.992476938459756,0.01029508662983156
44,-0.9930777404915115,0.009561165421519134
45,-0.9931390697382689,0.009530868887465281
46,-0.9944993502475873,0.00634449186931153
47,-0.9950381219675096,0.00552971517461433
48,-0.9950381219675096,0.00552971517461433
49,-0.995809578907026,0.004391608030441332
50,-0.995809578907026,0.004391608030441332
51,-0.995809578907026,0.004391608030441332
52,-0.995854671304168,0.00442844824994837
53,-0.9961784445352837,0.004294572025189643
54,-0.9963500145281132,0.004139040114850756
55,-0.9963906307417529,0.004124876712860383
56,-0.9963906307417529,0.004124876712860383
57,-0.9966450649300883,0.003959181073546017
58,-0.996962616963825,0.0039012871487833093
59,-0.996980093122313,0.003913881163520987
60,-0.996980093122313,0.003913881163520987
61,-0.9969928747701038,0.003923079524328598
62,-0.997169891921666,0.003924180585399569
63,-0.9971975657155088,0.0039308542942211346
64,-0.997249957799031,0.003925307162402034
65,-0.997249957799031,0.003925307162402034
66,-0.997249957799031,0.003925307162402034
67,-0.9972809382784982,0.003943169938241522
68,-0.9972809382784982,0.003943169938241522
69,-0.9972809382784982,0.003943169938241522
70,-0.9975837183872075,0.0038558645197017466
71,-0.9975837183872075,0.0038558645197017466
72,-0.9975837183872075,0.0038558645197017466
73,-0.998099631640614,0.002880154834042775
74,-0.9981061949771662,0.0028809986286980078
75,-0.9981061949771662,0.0028809986286980078
76,-0.998201447660159,0.0025894177637044956
77,-0.9982600192251854,0.0025068431370311737
78,-0.9982600192251854,0.0025068431370311737
79,-0.9984339094612844,0.0020594201690698898
80,-0.9984347109752344,0.0020600202255930756
81,-0.9984347109752344,0.0020600202255930756
82,-0.9984347109752344,0.0020600202255930756
83,-0.9984347109752344,0.0020600202255930756
84,-0.9984347109752344,0.0020600202255930756
85,-0.9984362152671349,0.002061123289012795
86,-0.9984652878048337,0.0020586173294918028
87,-0.9985185453844938,0.002069859551522088
88,-0.9985348436319171,0.002075488294370901
89,-0.9987561276681765,0.0018355526592845003
90,-0.9987572545027362,0.001836200765346082
91,-0.9990781857622533,0.0015891014629255608
92,-0.9990860426596552,0.0015911933687870789
93,-0.9990860426596552,0.0015911933687870789
94,-0.9990860426596552,0.0015911933687870789
95,-0.9990860426596552,0.0015911933687870789
96,-0.9990987509167291,0.001596127417150881
97,-0.9990987509167291,0.001596127417150881
98,-0.9991222491446827,0.0016039107505842977
99,-0.9991222491446827,0.0016039107505842977
