Generation,StdDevDiversity,EuclideanDiversity
0,27.73903743368087,45.53556074527079
1,8.921518047494597,15.559380425417993
2,2.318009844488318,3.9088581126360684
3,1.6872965456793438,2.8551053333947225
4,8.774504344338194,15.208772814078499
5,7.637104895961421,12.951017673225834
6,5.898332378742023,10.10371452891523
7,5.221522696595298,8.81273902445516
8,4.536416216341925,7.629668714102937
9,8.950311897587166,15.450539354607182
10,7.55307330212178,12.775116831280858
11,6.4744201233486445,10.841787866272266
12,8.704100359783812,14.942690576151872
13,8.92355843738633,15.352427963869843
14,0.28574804543735205,0.3614639780877439
15,0.383760842369546,0.4698404136879174
16,0.2989997854215014,0.34262960981747764
17,0.33319373168124067,0.4559117952231219
18,0.24700754663664118,0.253840236264799
19,0.34016385171547203,0.4162888105343322
20,0.3242942222228376,0.340462368367748
21,8.691561678844625,15.084882376883794
22,8.814776817591559,15.08332577722357
23,7.5138732809975455,12.88367692036884
24,8.91663237355501,15.461958366556939
25,8.088588285945168,13.77160983964245
26,0.2826659830858781,0.32745056053674193
27,0.36777480961104025,0.4969423398053438
28,0.43964906041995344,0.6615800671613149
29,8.681665049569023,14.980646646087582
30,0.3360013408315134,0.3941414188254314
31,8.888376241886704,15.324763468409651
32,8.47311706230452,14.407279639637995
33,8.007218690205097,13.171951250165076
34,0.2669280957893201,0.31689418735737146
35,0.3779183703658,0.5111362443729601
36,0.32981691257431955,0.36675375896609014
37,0.42904694066158955,0.5772231057026869
38,0.3980038980155679,0.611634022952369
39,0.3010011197537732,0.33082770346644236
40,0.4310161129142418,0.5926571576774274
41,0.28693449578387503,0.2843075831145799
42,0.43352190552600056,0.5702959632674086
43,8.869944400240762,15.244168134505399
44,8.67535452550603,14.837257070689137
45,8.82157622261104,15.272586405374685
46,8.818080805002554,15.28886663256588
47,0.28087667795649823,0.3263777447373461
48,0.438497710393044,0.5459951637257341
49,0.4596217738230508,0.6739124973048852
50,0.27550996218127644,0.27882815131255306
51,8.863068252390388,15.30088398933251
52,8.828796632999254,15.237993730530349
53,7.075214782397735,12.13151479943183
54,6.702082932095127,11.384432052775809
55,5.3925076021490606,9.09348190282371
56,0.23798343647618747,0.20602938911787955
57,0.36314720805350015,0.48211683724348214
58,8.649146449384384,14.998352013949264
59,8.990422218436064,15.404220354790608
60,8.814277508686324,15.190745405722227
61,7.18565362490167,12.100028638367549
62,5.9286942433129,9.677579251047737
63,0.31790892810230525,0.3599975636068561
64,0.39019889929359275,0.5142486193339095
65,0.43744134622105985,0.6768871380237159
66,0.3170423069276592,0.3137911431698046
67,0.3686921688640034,0.4079871412045991
68,0.45785759314965335,0.5884409091226398
69,0.5148070968200629,0.7408897886667635
70,0.2786946572916649,0.27459671961965226
71,0.32996184523375716,0.3725073415774275
72,0.4157488162382913,0.560010311220396
73,8.902168912386898,15.447271130493887
74,8.532902193290262,14.709564566682221
75,6.719849855124121,11.337518856518738
76,4.710861055441557,7.902904659482535
77,8.80056357925443,15.097808603420406
78,8.706938085329513,14.9840583349269
79,6.935009773377396,11.888163646539093
80,5.472463026257082,9.342012538124996
81,4.6799796608123305,7.757693981662741
82,8.845474485571303,15.296129184094042
83,6.594194406266899,11.167606961578583
84,8.78141326980392,15.195226553137203
85,8.858569914311067,15.394383070981904
86,6.829414084460149,11.649436316430855
87,8.843712387743338,15.209425271781779
88,0.3144429618496103,0.3455716890239231
89,8.94169996051372,15.39212713612711
90,7.198590517105252,12.339935614406404
91,5.582664363805211,9.41959670659366
92,0.3662049167718546,0.4182418477734601
93,0.33336294748781875,0.3611401663182865
94,0.33415923707633066,0.4121733963718825
95,0.4196224906368469,0.5729955578587472
96,0.2183315244205879,0.21985194410601483
97,0.3961374069813647,0.5520220567563826
98,8.790631796159314,15.17334585899049
99,8.955107363411702,15.326572050857784
