Execution,BestFitness,BestSolution
1,0.00028591575523493587,[0.998217631250096, 1.0007602907295048]
2,0.00023986879214035842,[1.0016323852596936, 1.0007269567342643]
3,2.065376549456012e-06,[1.0001420441203646, 1.0005029797163547]
4,0.00010959065681899241,[1.0010983027056244, 0.9988866915266075]
5,0.00011057438682034862,[0.9988954680956854, 0.9990046449212269]
6,1.6044163166003967e-05,[1.0003859686098167, 1.0016316565198398]
7,2.320681210102241e-06,[1.000076544912923, 1.001339495821155]
8,8.072927162669906e-05,[0.9990521539243016, 0.9998261487353319]
9,8.008781155080332e-06,[0.9997017935499437, 1.0001442157241438]
10,2.253856818779724e-05,[1.0005009084229424, 0.9999788027293025]
11,4.300127116493914e-06,[0.9999498813453458, 0.9979816249423794]
12,0.0001190523663350531,[0.9988683830880007, 0.9979930821292637]
13,0.00011193763077367003,[0.998888914492885, 0.9989754258554502]
14,1.4369190966372062e-05,[1.000399810826762, 0.9998969530809885]
15,5.5177542876971855e-05,[0.9992236140046153, 1.0010164888855448]
16,0.00031952531316892095,[0.998167868729819, 0.9957554849105112]
17,1.6733845456894036e-05,[0.9996007866761786, 0.9984450425186674]
18,0.0008459401437613378,[1.0030691956445192, 0.9998911535086291]
19,8.345338222390041e-05,[0.9991231719897318, 0.9962072749771702]
20,0.00020357756824587216,[1.0015035931086178, 1.000715527834184]
21,1.8515397602876877e-05,[0.9995868188616905, 0.9982167507019191]
22,1.4777925191128256e-06,[1.0001272401404042, 1.000153291569135]
23,8.337418559849015e-05,[1.0009262647922066, 0.9974888252854517]
24,0.00017333214845717437,[0.9986253596724364, 0.9981023313414574]
25,0.00033114680332471983,[1.0019089758705644, 0.9980415835023462]
26,0.0013726733122673264,[0.9960900022126593, 0.9998822985120166]
27,0.0005703812835437544,[1.0025161162497516, 1.001344855136452]
28,0.01248252888817209,[0.9881876847215899, 0.9996952830949319]
29,0.0006515866699252357,[0.9973067058355396, 0.999627276437947]
30,8.231892343017858e-05,[0.9990479414289619, 0.9990508422472553]
31,1.4642394243252776e-07,[0.9999849772778537, 0.9996448224598866]
32,0.0009460639666990819,[0.996755517741734, 0.9991158261922279]
33,0.0008657065665662058,[1.0030523154993467, 0.9946150233614435]
34,3.6760164599272975e-06,[0.9998103101494078, 0.9993337761540266]
35,2.1618194308042313e-06,[1.0001548776907285, 1.0000845293998213]
36,1.1369176016043665e-05,[0.9996455397401918, 1.0002885064963554]
37,3.472136981076731e-05,[1.0006118383213263, 0.9989533508706046]
38,9.906435174469752e-05,[1.0010501325023837, 1.0000943576970018]
39,2.0772938704636248e-06,[0.9998582966750506, 1.0005230598859087]
40,1.411427358092524e-06,[1.000035315396731, 0.9988601179543881]
41,9.331632620228418e-07,[1.0000092115623331, 0.9990379670444668]
42,0.0011397501906228106,[1.002932754267172, 1.0190242757138641]
43,0.00017257983080296333,[0.9986165771293061, 0.9991788994790152]
44,0.00011286432522320988,[0.998879526351174, 0.9996920223993104]
