Execution,BestFitness,BestSolution
1,-0.9362452181716924,[0.5154326238852042, 0.07079972408344437]
2,-0.9333381898030905,[0.18521561021640462, 0.4960316707043808]
3,-0.9361849061740346,[0.45496806978702564, 0.24948208427111812]
4,-0.9362321351768663,[0.16743400983350176, 0.4918755228165571]
5,-0.9898787042821608,[-0.00015318033453137932, 0.01673733504947217]
6,-0.9362408648749315,[0.421085266974103, 0.30485096905735776]
7,-0.9362256957783958,[0.2269833731888215, 0.4689296625211685]
8,-0.9975840031557659,[-0.008165328081323288, -0.00017240277145599836]
9,-0.9362408021137897,[0.36944618673554264, 0.36676147048387675]
10,-0.9361984490223477,[0.14366413451975224, -0.5012081465294259]
11,-0.989013557563981,[0.014167835512012839, 0.010172066319304895]
12,-0.9362439048220443,[-0.29164071248875345, 0.43053087487156594]
13,-0.9362453073953775,[0.244624772697003, -0.45908324088269614]
14,-0.9361916086177969,[0.3392793597648941, 0.39269053977924206]
15,-0.9362442517474379,[-0.1526048299077436, 0.49714252250610813]
16,-0.9975376151617562,[0.007513067808849527, 0.0033967463481233695]
17,-0.936242281396958,[-0.3443516819932565, 0.3903307423144611]
18,-0.9362448904274464,[0.4689611059039879, -0.2254282244194195]
19,-0.9362316265956669,[-0.17824379960438785, 0.4880496394924334]
20,-0.9362360955575697,[-0.43134161346118916, 0.2917392720832326]
21,-0.9306277544545966,[0.04448165539350925, 0.5312472950779842]
22,-0.9362042626951754,[0.1254382988219751, 0.5059996816667977]
23,-0.9362453277260712,[0.4733609906657452, 0.21576657954267653]
24,-0.9362451864687796,[0.15895741759134335, 0.49526720138855573]
25,-0.9362453257506392,[0.18126783891405937, 0.4876210642444754]
26,-0.9362252575461032,[-0.4530476532627017, 0.2572413350501761]
27,-0.936238621772731,[0.04148069190858774, 0.5181130233485782]
28,-0.9362433258912729,[-0.2842435957556777, 0.43598470648818033]
29,-0.9362424597573422,[0.4978923805337976, 0.14974949770010748]
30,-0.9362451391422124,[0.5144312043299036, 0.07786125758327847]
31,-0.9342625251597351,[0.4309222476698692, 0.3048770282647083]
32,-0.9999797886714378,[-0.00038542697776901627, 0.000639533985495877]
33,-0.9362442149231056,[-0.15129761029202948, 0.4975387537066722]
34,-0.9362444209153901,[0.5009763828725358, 0.1407731053454778]
35,-0.936202953701677,[0.23745312881345793, 0.46160424906472386]
36,-0.9362342883982501,[0.43068581508049075, 0.2927933306624575]
37,-0.9362452350264692,[0.48249515246958274, 0.19462035082127294]
38,-0.936241753209476,[0.47267616405483237, 0.2164804367751606]
39,-0.9362409632197393,[0.3802025533080705, 0.3545378861664416]
40,-0.9362450175647532,[0.5198913535357137, 0.020898211998452522]
41,-0.9971379584521431,[0.00863488136046521, 0.0021136829558084805]
42,-0.934718688807736,[0.5113041536707629, 0.12736631447806546]
43,-0.9362434589052417,[0.42121405239211146, 0.30489137924451926]
44,-0.9362356264285476,[-0.036147287909843076, 0.5184220275994254]
45,-0.9941533578336318,[-0.0015412731547260194, 0.012618583992596577]
46,-0.9362451031684331,[0.5146314957133244, 0.07545843992074754]
47,-0.9362447599273136,[0.5187832499898106, 0.036790539682680756]
48,-0.9988942842155198,[-0.00031246681408375956, 0.005515088033973159]
49,-0.9362451250576386,[0.27510580673330526, 0.4416123635054715]
50,-0.9652741016103477,[-0.00019614610668982192, 0.031133503623828274]
51,-0.9841038746771903,[0.020993501147987537, -0.0003827480061463495]
52,-0.9713599789456142,[0.027692418037153766, 0.0055599406014954205]
53,-0.9865217470953227,[0.018330800719348228, -0.0061229007811979]
54,-0.936228162225802,[0.37501484447667455, -0.3595112946937843]
55,-0.9362064752943309,[-0.3085077087799313, 0.42019292890857196]
56,-0.9360434646595619,[0.5025933757229147, 0.14341870698911974]
57,-0.9362379313408028,[0.33638155703598055, 0.397439075987917]
58,-0.9362279575733663,[0.2703750276679753, -0.44359605004320213]
59,-0.9362097999075113,[0.23998943460556643, 0.4603970297839943]
60,-0.9362009289792927,[0.5090696952926659, 0.11253515385049251]
61,-0.936245247198649,[0.5187362881470894, 0.03984495871780741]
62,-0.997517531401873,[-0.0012019554208658467, -0.00819111304715009]
63,-0.9362450282214704,[-0.46519408710598853, 0.23305898741123313]
64,-0.9362453222798948,[-0.46501266445201517, 0.23323964913058387]
65,-0.973353120629368,[0.0070301571413671216, 0.026312223862859706]
66,-0.9992970935678581,[0.00017938492002919746, -0.004400331785943026]
67,-0.9362228276695297,[0.48652490110367963, 0.18645628465734865]
68,-0.9609523316661331,[-0.01783100455391118, -0.027814609436779214]
69,-0.9359721233192863,[0.240369629201822, 0.464551841530592]
70,-0.9362289876240864,[0.426831399184458, -0.2985999349379637]
71,-0.9361515435314857,[0.5009395027287846, 0.146345562792082]
72,-0.9362140893088452,[0.2567662526374616, 0.4535359851051656]
73,-0.9564926480844885,[0.03078882462028748, 0.016437681164370166]
74,-0.9362361293516331,[0.3942931316877696, 0.3401460291445485]
75,-0.9362450680267224,[-0.46937633367998455, 0.2245020227594291]
76,-0.9362271843519876,[0.4510843999109734, 0.26059296580249847]
77,-0.9362426379527187,[0.30373925296713455, 0.4226816854891098]
78,-0.9362437777915938,[-0.2438355124589774, 0.4597727266090297]
79,-0.9333549010714469,[0.4201272630464289, 0.32220651224126784]
80,-0.9912732975743316,[-0.010264777787895474, 0.01166530781055053]
81,-0.9362030198376609,[0.47647168591091954, 0.211571294930789]
82,-0.9362452066211854,[0.5173459017905084, 0.05513299604864291]
83,-0.9362191644753367,[0.5153835175426273, 0.06396065758639324]
84,-0.99605564573379,[0.010421315143567457, -0.0005918809006505705]
85,-0.9362450656470671,[0.5147368441421998, -0.07590585178808229]
86,-0.9362453234639265,[0.5199809286671332, 0.015994922550812363]
87,-0.9709143277298047,[0.01753665558584916, 0.02242289784010909]
88,-0.9362331529242605,[-0.4177755726639687, 0.3109848780825093]
89,-0.9362338844133202,[-0.4327953306114034, 0.2875906435689368]
90,-0.9720396303451102,[-0.025477038765941762, 0.011383759087883749]
91,-0.936244981577169,[0.5189485329572376, 0.03770662520422625]
92,-0.9362406262811187,[0.130813438803438, 0.5038845345341165]
93,-0.9362445514010799,[0.45785168284897937, -0.2466549331534057]
94,-0.9362369118680064,[0.3382369738977342, 0.3945908173697048]
95,-0.9362449238313071,[0.40664458113136037, 0.3242697402742232]
96,-0.936189883276226,[0.0941986323825129, 0.5129161236269355]
97,-0.9569158650764344,[0.010484309254981783, 0.03310893880539101]
98,-0.936241759632117,[0.5171375389007464, 0.059418866626459954]
99,-0.9362426229860871,[-0.47264858968511114, 0.21664204764690945]
100,-0.9361673072337913,[0.4941580718624966, 0.16736969912188393]
