Generation,StdDevDiversity,EuclideanDiversity
0,6.100975682312923,7.016925344027913
1,5.936282704395487,7.591096319668919
2,1.4643726415746086,1.5908043630991047
3,0.7941824303984185,1.4006008024457692
4,0.8159235365252772,1.4442887370850466
5,0.636509417194261,1.1458381964453996
6,0.7483584355896227,1.3391847934984211
7,0.8599303687701161,1.5185304581944041
8,0.8202936503145537,1.4602392943807183
9,0.9980045797058296,1.7537957332603415
10,1.0291825887866348,1.832193914083976
11,1.1209820226004488,1.9975968577909566
12,0.9817765855445327,1.7555973740583375
13,1.373962063304454,2.362998311093962
14,0.5302083448353896,0.9584683196320832
15,0.681228335528708,1.2113838020791077
16,0.7774807803069768,1.3736755660509146
17,1.328724073809977,2.327470927882398
18,0.5447595263789882,0.9855514532525939
19,0.7449651210035626,1.3254568565106923
20,1.4108392233366642,2.451068147063266
21,1.3072216937076875,2.366189155875358
22,1.2842807744143439,2.2758799045264246
23,0.5182399597529019,0.9379418590866199
24,0.7168037832203703,1.2790761127155172
25,1.2919527237924728,2.318633294476607
26,1.3259256857373085,2.241193602099341
27,1.2155551228224244,2.2260453274541763
28,1.2152849993852946,2.179410094756267
29,1.269457934977511,2.2391528354689756
30,1.35526972780834,2.3714926847046196
31,1.5277053397682894,2.627817844361233
32,0.5244517519688453,0.9493269197345771
33,0.6950695952009895,1.2416143106064434
34,1.4256090581231957,2.478083423198873
35,1.3031661782104549,2.2630967403849076
36,1.2778468285976454,2.212986532204064
37,1.1731836963907585,2.0939711963538943
38,1.3340030400915053,2.395196585032103
39,1.1481425137052883,2.048790142806152
40,0.5304404551460289,0.955890495025952
41,0.6956805258746404,1.2440161366262845
42,0.5315605196864042,0.9642537554346982
43,0.6851071863006588,1.2172471578894188
44,1.3252272711042523,2.2813661087071546
45,0.5594803190138826,1.0146124325808614
46,1.386294980963029,2.4409164697909067
47,1.2855479989594905,2.3882975368591595
48,0.5468305659978316,0.988458242704956
49,0.652783210522907,1.1725935343326201
