Generation,Value,StdDev
0,81.0567462251309,114.2086836560043
1,20.763708926171866,41.62500498615022
2,8.59247812661302,22.04905097340195
3,2.976259536430776,12.727821707041445
4,0.5332286769443653,1.2649890601839946
5,0.3212276555309326,0.8351035872085292
6,0.15768164425638362,0.38985702719612686
7,0.10978250231788751,0.21684844429114597
8,0.06116818473091726,0.07820854100032734
9,0.04889827139514251,0.05724646780296966
10,0.0369979218524516,0.04145587135745323
11,0.034104728658646555,0.03956373495001724
12,0.025004187460773878,0.028948532227737335
13,0.020167188992887376,0.023770309973716958
14,0.018729489849273476,0.02196855676628556
15,0.016537864554512435,0.019195963558615605
16,0.016111327306344084,0.019126848874675077
17,0.015205899405364147,0.018456470236647107
18,0.013879539532147649,0.017195887275547685
19,0.01359927969130844,0.01726574190488193
20,0.012230510024834648,0.015616509868974506
21,0.011321541503648325,0.011523362586917234
22,0.010798250559174095,0.011072865945314673
23,0.010231411643173973,0.010746096631019176
24,0.008815976735628254,0.008735830308727226
25,0.008448840047408958,0.007860806739052121
26,0.007967098637103352,0.007486418840964902
27,0.007819453783093741,0.0072876749192299275
28,0.007650839496084159,0.007303475821458345
29,0.007393610910015035,0.00707758154352056
30,0.007229135958757533,0.0070259254701367
31,0.006866985791764994,0.006833372994370623
32,0.006524541201183315,0.00668961132639352
33,0.006481241642749174,0.0067111064867493775
34,0.00608308439860217,0.006545717806307148
35,0.005692640978087007,0.00584921823230606
36,0.0055185976561221775,0.005775586895336378
37,0.005509114765605131,0.005782926401193414
38,0.005434478551011161,0.005758085525857444
39,0.005326920312778894,0.005608399829591623
40,0.0053078724883208065,0.005578878713297868
41,0.0053078724883208065,0.005578878713297868
42,0.005257385779721441,0.0055861956727680006
43,0.005053181205239313,0.005473423596029402
44,0.005008160916772796,0.005437102364536531
45,0.0048228907735606815,0.005052302438780164
46,0.004746260086502786,0.00505041267589208
47,0.00461002961005899,0.0047540885142026285
48,0.00438839452356039,0.004359943031183065
49,0.004246117094840945,0.0043210152029816715
