Execution,BestFitness,BestSolution
1,3.7780316190307623e-07,[0.9999354521476513, 0.9999404344035177]
2,9.522714829442477e-09,[0.9999897037914174, 1.0000002057227224]
3,1.745949416956092e-05,[1.0004408744883844, 1.0000004624593142]
4,1.9027666858243263e-05,[0.9995459305734253, 1.0007123410310412]
5,7.471662821197113e-07,[1.0000912011912166, 1.0000045743593386]
6,3.839247374202056e-05,[0.9993463830614899, 0.9998668028419342]
7,1.2399285680291963e-07,[1.0000371521901563, 1.0000025987784587]
8,9.607534749761284e-13,[1.0000000075795743, 0.9999990224556528]
9,5.845496891286621e-07,[0.999951168200006, 0.999391436896274]
10,1.2090951788578724e-08,[0.9999925663051483, 0.9999155775092254]
11,6.109773667834504e-07,[0.9999268042118363, 1.000360167295838]
12,2.934544382411783e-08,[0.9999982188963801, 0.9998295287374439]
13,2.8915729576423784e-05,[0.9994326297009837, 1.0000075971190514]
14,7.187872823430608e-08,[1.0000279268266952, 0.9999573103968253]
15,9.20225462323272e-07,[0.9999548518654312, 0.9991414513391991]
16,4.712157601846898e-07,[0.9999280697412019, 0.9999196431142077]
17,3.963906507483397e-06,[0.9997923084372795, 1.0002986247461223]
18,2.559136938830672e-06,[0.9998312107261644, 1.0000002666026713]
19,3.386527527769241e-05,[1.0006127826094438, 1.000368219846931]
20,2.068235071673624e-05,[0.9995203234233441, 1.00011982678837]
21,5.606268509737444e-06,[1.0002497830403034, 1.00004320175821]
22,1.843112865314821e-08,[1.0000003773545378, 0.9998642858728997]
23,6.2443017300235244e-06,[0.9997381431172785, 1.0002915505569694]
24,2.7678403800376395e-09,[1.0000055421857146, 0.9999970423982434]
25,5.318771540779847e-07,[1.0000411538040594, 1.0006162289807987]
26,1.7436631371397498e-06,[1.000122547436969, 0.9993717843718459]
27,3.725018322906789e-06,[0.9997968745872543, 1.0001370759289232]
28,3.516548008752253e-07,[1.0000102023680104, 1.0005850643464869]
29,8.902894026485057e-05,[0.9990073844710328, 0.9992742314431606]
30,1.3016419120576137e-10,[0.9999991815383096, 0.9999916339198505]
31,1.2272629347719795e-09,[1.0000017549574451, 0.9999691680581833]
32,6.927100075210132e-08,[1.000026926666053, 1.0000643642705012]
33,4.385525217193675e-06,[0.9997857780266706, 1.0005131247099697]
34,2.503699649250554e-07,[0.9999472104875018, 0.9999930923913504]
35,1.0695152087483747e-05,[1.0003450580361557, 1.0000000086161946]
36,1.1420127052715018e-07,[0.9999644342459091, 1.0000240365845703]
37,4.313932045134427e-05,[1.0006929913669658, 1.000044090033329]
38,1.4347002332325287e-06,[1.0000484600196275, 0.9988937925842221]
39,1.967719065681671e-05,[1.0004103244929894, 0.9978663075261069]
40,3.6422333087609136e-06,[1.0002013640999292, 1.0000000789886774]
41,4.810853923642772e-09,[1.0000000220293026, 0.9999306400013115]
42,8.671297267213836e-08,[0.9999691927663927, 0.9999617901756048]
43,1.5183315759736498e-06,[1.0001003470042757, 0.9992165415289211]
44,2.079216633044688e-08,[0.9999847858849955, 1.0000003221635707]
45,6.8407221666909685e-06,[0.9997446927007522, 0.9990072066028892]
46,6.727250068156254e-05,[0.9991346350416697, 1.0000828307420997]
47,1.6401940249392781e-06,[0.9998648719250642, 0.999999410661358]
48,1.1235368356196081e-08,[0.999992335356368, 0.9999228096219532]
49,0.0004075054583426035,[1.0021284347942334, 1.00079013544992]
50,3.2858011430847557e-07,[1.0000000011238572, 0.9994267846372951]
51,2.1535164064560887e-05,[1.0004896358320725, 0.9999942696130684]
52,1.5883159377231332e-07,[0.9999798620204416, 1.000349861320842]
53,3.1498843515939406e-06,[0.9998127398209573, 0.9999999817131293]
54,9.590447236069304e-09,[1.0000054197572157, 1.0000833780803926]
55,6.788340095217225e-09,[0.9999917336649886, 1.000025500850177]
56,6.355552214546503e-07,[0.9999158993687867, 1.000014848421868]
57,1.152827518277619e-06,[1.0001132725355848, 1.000017169389563]
58,4.6488984576118274e-06,[1.0002244985227489, 1.0003488388973762]
59,1.2435180330078622e-07,[1.0000317902941478, 1.0001832242079762]
60,1.0373419885675094e-06,[1.0001074628440427, 0.9999982668406657]
61,9.78759898184146e-06,[1.0003300399043584, 1.0000562582593229]
62,1.942685742661711e-06,[1.0001290384881023, 1.0006685686489163]
63,0.00010004127956631651,[0.9990079403632655, 0.9965894463951002]
64,2.9421743189689833e-08,[1.00000150105293, 0.9998290634148379]
65,1.2328091721168057e-06,[0.9998923419410504, 1.0004378313577922]
66,1.0883339155486166e-07,[0.9999689190850631, 1.000148522529216]
67,3.595183173476481e-08,[0.9999800938883125, 1.000018915881629]
68,3.1541851914257485e-09,[0.9999940742999127, 1.0000001632282076]
69,1.6686601383570193e-06,[0.9999410513745086, 1.0011646654396853]
70,2.641565203427534e-06,[1.0000127637337246, 0.9983793029541743]
71,3.6273172514072397e-07,[0.9999407497025723, 1.000217685915409]
72,1.1226689641535265e-05,[0.999646471425941, 0.9999985904727149]
73,8.837068051337763e-05,[0.9990099184346204, 1.0005654863990932]
74,4.905237956943174e-07,[1.0000712475963933, 0.9998141370606168]
75,2.929409735216032e-07,[1.0000571068214192, 1.0000000016281874]
76,5.2658494857338085e-09,[1.0000067028712243, 0.9999649274495785]
77,1.8816188842009983e-05,[0.9995423220292579, 1.0000209412200358]
78,2.195228573230419e-05,[0.999532133929447, 0.9984869656007644]
79,0.00012985593012175737,[1.0012023696116261, 1.000000643484332]
80,2.6385420670488023e-06,[1.0001713878572, 1.0000008249051915]
81,4.6866555980849486e-07,[0.9999322026035118, 1.0002361766510242]
82,1.0330123169819112e-06,[0.9999000416195702, 1.0003680963058543]
83,2.5058011694630523e-06,[0.9998337132808843, 1.0001482825246715]
84,1.091253566944355e-05,[1.0003485466409767, 0.9999944373598952]
85,5.0904168338215244e-08,[1.000021414844138, 0.9999014598592182]
86,2.1972228662253845e-06,[0.9999996601269722, 1.0014822354525996]
87,4.350786107429295e-07,[1.0000695956027235, 1.00000008860761]
88,1.1394452359216475e-12,[1.0000000220178924, 0.9999989531482945]
89,8.049719650695435e-08,[1.0000298590281844, 0.9999797170623272]
90,1.8127262896722361e-09,[1.000004492189663, 1.0000002226703675]
91,7.504536633596358e-07,[1.0000454946665862, 1.00075134638952]
92,8.991603886535909e-08,[0.9999683743296928, 1.0000085534572665]
93,0.0003568854935560935,[0.9980066473013895, 1.0000754967185101]
94,1.137046948820352e-06,[1.0001124317860903, 1.0000394935538146]
95,7.026660018473241e-06,[1.000279684170192, 0.9999872952602056]
96,4.0475865567550054e-07,[1.000066945617502, 0.9999532865915715]
97,4.497189779548624e-05,[1.0007075737251332, 1.0000000395804218]
98,7.519415303694231e-07,[1.000091493444938, 0.9999997645063126]
99,3.278926167383134e-08,[0.9999989982103623, 1.0001808288450955]
100,5.22542012099447e-07,[1.0000762706222208, 1.0000017420393594]
