Generation,Value,StdDev
0,34.38396171149808,48.79960322088412
1,12.665161296252661,24.699823336716303
2,3.3714622556120575,5.026097422434041
3,1.3670905393951094,1.8410483229899424
4,0.7391838273914105,1.1184333860288305
5,0.45103051758402607,0.5586667084094858
6,0.2853360682191805,0.38438099403996395
7,0.1965092923923432,0.2593240931928701
8,0.15305966310138086,0.2169723832182644
9,0.11503248167647256,0.18342413583830441
10,0.08571556819303967,0.15478858737742032
11,0.06644267141566773,0.14272654968187415
12,0.05380942825050822,0.13765752694334987
13,0.03850007205410391,0.10208308601469705
14,0.022403232033619984,0.04929853437911483
15,0.020318554323421712,0.04773349396481689
16,0.017268434928154483,0.04517052211232052
17,0.013263645590573678,0.03905656329336521
18,0.009775599511518488,0.03416333003435981
19,0.007534155094306197,0.030728809941781787
20,0.004560114372118275,0.01519503538538722
21,0.0035641344044649737,0.009898305684052882
22,0.0033431506137315253,0.009310263374613242
23,0.0023069478129563287,0.006229939949204237
24,0.0019614612765380653,0.005924426353217933
25,0.001582109522886055,0.005333511338500891
26,0.0014892478432286672,0.005315615824551593
27,0.0011242161747668097,0.00401384232583603
28,0.0007148683896033452,0.001815224484674749
29,0.0006082040626703776,0.0017535242219624133
30,0.00044476633926010973,0.0010636630538027223
31,0.00035034374929330674,0.0007549976345830568
32,0.00031957754912311875,0.0007006218894071257
33,0.00029014654132250757,0.0006646716874150181
34,0.0002748359390284356,0.0006579966522378126
35,0.00025870154922181496,0.0006385597195217151
36,0.0002552574883331596,0.0006290297900519524
37,0.00021181131577486856,0.00047602815153574676
38,0.00019739179602917226,0.00045240829241154524
39,0.0001868329702952539,0.0004452397779855904
40,0.0001763890408362458,0.00044030670861238
41,0.00014260402336970987,0.00038923478162167696
42,0.0001390744648475977,0.00038315061468367995
43,0.00013441695084417214,0.0003813698206096396
44,0.00013235286053444302,0.00038040572649411834
45,0.00012288994008445223,0.0003766222317180587
46,0.00012177058501233263,0.00037690308685339545
47,0.00012059403808593823,0.00037687234396945507
48,0.00011898259431987755,0.00037716351122000233
49,0.00011494653711868114,0.0003766604966601444
50,0.0001122032429887828,0.00037630533941081245
51,0.00011003413683457169,0.00037619635110378073
52,8.488106625568695e-05,0.00020031514176882192
53,7.707987995827164e-05,0.00018176970067253543
54,6.897072595364568e-05,0.00017453296686145603
55,5.9157599474563085e-05,0.00016233444188647043
56,5.7625184779612514e-05,0.00016139137257441074
57,5.2747896653563655e-05,0.00015647240289853442
58,5.2651760120816856e-05,0.00015649889057675037
59,4.077106516652857e-05,9.705083712550944e-05
60,4.0770628738648104e-05,9.705095203237275e-05
61,4.075933220090631e-05,9.705557794535398e-05
62,3.7632546685359886e-05,9.496065779958248e-05
63,3.717314434049728e-05,9.503497887692654e-05
64,3.7160093575329e-05,9.503617337840017e-05
65,3.374971631275976e-05,7.866550633402024e-05
66,3.330412740762246e-05,7.854581362011844e-05
67,3.327429621067414e-05,7.855499781992873e-05
68,3.325209650176805e-05,7.85602797815263e-05
69,3.1950213460369515e-05,7.805549145612017e-05
70,3.121362631312369e-05,7.784976180892189e-05
71,3.0157442902846962e-05,7.445078131190152e-05
72,3.0129555555762996e-05,7.446129827038389e-05
73,2.9705866481918335e-05,7.441534823823261e-05
74,2.9705196450100346e-05,7.441561539207853e-05
75,2.9565938902018587e-05,7.44413847140427e-05
76,2.7115925714336587e-05,7.106828018840219e-05
77,2.5263164203633318e-05,6.40125438844463e-05
78,2.5186108106111505e-05,6.403461356877737e-05
79,2.5177599002331484e-05,6.403769142120428e-05
80,2.460517748108495e-05,6.383962699635247e-05
81,2.4489045456899328e-05,6.386857228288538e-05
82,2.442614782125021e-05,6.388405707711109e-05
83,2.3808880892532237e-05,6.392400501168079e-05
84,2.3148954106788312e-05,6.243123734883576e-05
85,2.3121001475244115e-05,6.243925327800097e-05
86,2.2669164015826354e-05,6.244940345066823e-05
87,2.2668700623240594e-05,6.244956561750749e-05
88,2.2640709815621147e-05,6.245850542823958e-05
89,2.107575575593339e-05,6.073214887982776e-05
90,1.8082636296960922e-05,5.6825242705543406e-05
91,1.7580874253040375e-05,5.6738344022811836e-05
92,1.757962466915314e-05,5.673871811248149e-05
93,1.7445185499325942e-05,5.672186095097424e-05
94,1.7090581705567766e-05,5.677464404591571e-05
95,1.7090533083338754e-05,5.677465820801188e-05
96,1.704423892776411e-05,5.678281658655303e-05
97,1.704423474564681e-05,5.678281732434325e-05
98,1.701956108846501e-05,5.6789282260546494e-05
99,1.6989383898487346e-05,5.679736175545507e-05
