X,Y,X_Std,Y_Std
1.0000000618204377,1.0000006674881006,0.0002726099263058269,0.0004528774520905827
1.0002444764714362,0.9995768909505662,0.0002726099263058269,0.0004528774520905827
0.9999731875070328,1.001737752273014,0.0002726099263058269,0.0004528774520905827
0.9999684362591437,1.0001220704210314,0.0002726099263058269,0.0004528774520905827
1.0000597954095123,0.9998474821297317,0.0002726099263058269,0.0004528774520905827
1.0013673499434017,0.9994984718216956,0.0002726099263058269,0.0004528774520905827
1.000039237595259,1.00009679879812,0.0002726099263058269,0.0004528774520905827
1.000000456751693,1.0000003081352506,0.0002726099263058269,0.0004528774520905827
1.0000204451628378,1.0000000003050087,0.0002726099263058269,0.0004528774520905827
1.0000458555907525,0.999996759923506,0.0002726099263058269,0.0004528774520905827
1.0000277806020395,0.9999911092484834,0.0002726099263058269,0.0004528774520905827
1.0000000079992621,1.000250887012835,0.0002726099263058269,0.0004528774520905827
1.0000028917155461,1.0002426177381578,0.0002726099263058269,0.0004528774520905827
1.0000163093033292,1.0000364824522368,0.0002726099263058269,0.0004528774520905827
0.9999853116098263,0.999998517408216,0.0002726099263058269,0.0004528774520905827
0.999999993490766,0.9991820966367699,0.0002726099263058269,0.0004528774520905827
0.9998599936309116,0.9999386413564311,0.0002726099263058269,0.0004528774520905827
0.9999960947986477,1.0005016080458558,0.0002726099263058269,0.0004528774520905827
0.9992365786688977,0.9999942211649898,0.0002726099263058269,0.0004528774520905827
0.9999999252478258,1.000467937459085,0.0002726099263058269,0.0004528774520905827
1.0001055058779458,0.9999999999953563,0.0002726099263058269,0.0004528774520905827
1.0000070481658143,1.0000571961868239,0.0002726099263058269,0.0004528774520905827
0.999991649879997,0.9994343373657135,0.0002726099263058269,0.0004528774520905827
0.9999972972502598,0.9974073649618953,0.0002726099263058269,0.0004528774520905827
0.999999746570049,1.0000032605386453,0.0002726099263058269,0.0004528774520905827
0.9999717360853715,1.0001461118096566,0.0002726099263058269,0.0004528774520905827
1.000024093157691,0.9999564668647494,0.0002726099263058269,0.0004528774520905827
0.9999861633040983,1.0008884071121225,0.0002726099263058269,0.0004528774520905827
0.9999837648988641,0.999999949919157,0.0002726099263058269,0.0004528774520905827
1.0000011402935611,1.000457096105326,0.0002726099263058269,0.0004528774520905827
0.9993574637367422,1.0000005229977407,0.0002726099263058269,0.0004528774520905827
1.0002726841077527,1.0000008244517415,0.0002726099263058269,0.0004528774520905827
1.0000016141118815,0.9993554362718875,0.0002726099263058269,0.0004528774520905827
0.9999999756945845,0.9998766660747676,0.0002726099263058269,0.0004528774520905827
1.0000028979669708,1.000000028933567,0.0002726099263058269,0.0004528774520905827
0.999988939084183,1.000017656948227,0.0002726099263058269,0.0004528774520905827
1.000072683472715,0.9996810072050895,0.0002726099263058269,0.0004528774520905827
0.9999611663849736,0.9999916032997176,0.0002726099263058269,0.0004528774520905827
0.9999979851529592,1.0002100073877778,0.0002726099263058269,0.0004528774520905827
0.9999999998880367,0.9999995687118894,0.0002726099263058269,0.0004528774520905827
0.9984380640729182,1.0000449510618314,0.0002726099263058269,0.0004528774520905827
1.0000013102456582,0.9999990916647399,0.0002726099263058269,0.0004528774520905827
0.999863920420724,0.9999994168745707,0.0002726099263058269,0.0004528774520905827
1.0000124499006176,0.9999846473634793,0.0002726099263058269,0.0004528774520905827
0.9999896021422592,0.9997567188578422,0.0002726099263058269,0.0004528774520905827
0.9999492359633924,1.0010796120699361,0.0002726099263058269,0.0004528774520905827
0.9996161004838273,0.9999744032882694,0.0002726099263058269,0.0004528774520905827
1.0000004563199079,0.9999089975859041,0.0002726099263058269,0.0004528774520905827
1.0000000056364413,0.9999987302870867,0.0002726099263058269,0.0004528774520905827
0.999912647404078,0.9999999999781117,0.0002726099263058269,0.0004528774520905827
1.0001039754154886,1.0000073789115709,0.0002726099263058269,0.0004528774520905827
1.000135930822783,1.000000000009154,0.0002726099263058269,0.0004528774520905827
1.0000107361927002,0.9999597885657927,0.0002726099263058269,0.0004528774520905827
0.9999956215709591,0.9999908259565937,0.0002726099263058269,0.0004528774520905827
0.9999995254310448,0.9999178489686473,0.0002726099263058269,0.0004528774520905827
0.9999991736505762,0.9988890307023246,0.0002726099263058269,0.0004528774520905827
1.000018621239558,1.0001194743079465,0.0002726099263058269,0.0004528774520905827
0.9999997561990706,0.9999151172216085,0.0002726099263058269,0.0004528774520905827
1.0000716064015958,0.999998627204495,0.0002726099263058269,0.0004528774520905827
1.0000027545165662,1.0000018930801926,0.0002726099263058269,0.0004528774520905827
0.9999973909438644,0.9999755664955918,0.0002726099263058269,0.0004528774520905827
0.9998745520212065,0.9988274045998049,0.0002726099263058269,0.0004528774520905827
0.9998488221383577,1.0000149764073591,0.0002726099263058269,0.0004528774520905827
1.0000006898132576,1.0003474807120927,0.0002726099263058269,0.0004528774520905827
0.99999719965908,0.9997369220243613,0.0002726099263058269,0.0004528774520905827
1.0003753552672003,0.9999998638236334,0.0002726099263058269,0.0004528774520905827
1.0000033664499537,0.999988150313474,0.0002726099263058269,0.0004528774520905827
1.0000024006884272,0.9999408604357898,0.0002726099263058269,0.0004528774520905827
1.0000262586598636,0.9997954693357778,0.0002726099263058269,0.0004528774520905827
1.0000118529810063,0.9999995868496852,0.0002726099263058269,0.0004528774520905827
1.0002123042617959,1.0000003250725096,0.0002726099263058269,0.0004528774520905827
0.9999999999999862,1.0008358151587888,0.0002726099263058269,0.0004528774520905827
1.0000002706843665,1.000071372699967,0.0002726099263058269,0.0004528774520905827
1.0000030215622504,0.999999792921489,0.0002726099263058269,0.0004528774520905827
1.0000142150139197,1.0003048910409231,0.0002726099263058269,0.0004528774520905827
0.9997004575127122,0.9998519953779808,0.0002726099263058269,0.0004528774520905827
1.0000021598335924,0.9996745271447491,0.0002726099263058269,0.0004528774520905827
1.0000000057475829,0.9999586570644867,0.0002726099263058269,0.0004528774520905827
1.0000713909174377,1.0000004231704533,0.0002726099263058269,0.0004528774520905827
1.0000605870842356,1.0008320524224288,0.0002726099263058269,0.0004528774520905827
1.0000000019259585,0.999999989937808,0.0002726099263058269,0.0004528774520905827
1.0000032116255315,0.9999995038031964,0.0002726099263058269,0.0004528774520905827
0.9997869281472394,1.0001305684879105,0.0002726099263058269,0.0004528774520905827
1.000455391364041,0.9998949631704213,0.0002726099263058269,0.0004528774520905827
1.0000332163276953,0.9999039833113457,0.0002726099263058269,0.0004528774520905827
1.0000875914399385,1.0005290397043598,0.0002726099263058269,0.0004528774520905827
1.0000016656675845,0.9999989959357451,0.0002726099263058269,0.0004528774520905827
0.9990663318480038,0.999733373039968,0.0002726099263058269,0.0004528774520905827
1.0000035130359843,0.999999999945053,0.0002726099263058269,0.0004528774520905827
0.9999962204617634,0.9998408417239439,0.0002726099263058269,0.0004528774520905827
1.000025722514846,0.9999999999856798,0.0002726099263058269,0.0004528774520905827
1.0000086253284024,1.0000172189713161,0.0002726099263058269,0.0004528774520905827
0.9997794116771965,1.000398270908385,0.0002726099263058269,0.0004528774520905827
0.9999993019430193,0.9997594386776429,0.0002726099263058269,0.0004528774520905827
0.9999617315583371,1.0000008980362027,0.0002726099263058269,0.0004528774520905827
0.9999999404043085,1.0007935816758704,0.0002726099263058269,0.0004528774520905827
0.9994826254790385,0.9999944511688689,0.0002726099263058269,0.0004528774520905827
1.0000930137548802,1.0000000000746774,0.0002726099263058269,0.0004528774520905827
0.9999460743116886,1.000003070632237,0.0002726099263058269,0.0004528774520905827
0.9999999997994236,1.0003344688692402,0.0002726099263058269,0.0004528774520905827
