Generation,StdDevDiversity,EuclideanDiversity
0,29.42074349653854,47.86427316880113
1,16.20693585740417,28.070016757376198
2,16.371784946655985,28.202010997670737
3,15.762661535045526,27.31630960543529
4,13.069878482184919,22.95560401573757
5,3.2906384644612787,5.5484086296404715
6,0.756136116495751,1.2622741259820474
7,0.7527421084783859,1.2800068473709996
8,0.752792556616106,1.3008991319990555
9,0.7063927593854715,1.2177383077280841
10,15.791100934543028,27.26112796167131
11,16.05559341283421,27.81017820394429
12,11.960293027377222,20.4526558752757
13,0.3956819467665327,0.6643261925443462
14,0.5117644924196605,0.825123757258168
15,0.4823508735972332,0.8011280881375566
16,0.49152295972571136,0.7958473853699205
17,0.523015406468158,0.8619610946688179
18,0.2067456932358822,0.2682665174759266
19,15.984407861235052,27.447987374841432
20,12.099322314193056,20.57978893672101
21,11.44785030065323,19.24187146257699
22,8.04451844248079,13.283793970798865
23,7.84308670651734,12.838177933073272
24,7.667185924882899,12.326234846652824
25,7.341255113256001,11.831696718482576
26,6.147999745684743,9.602211488262885
27,6.161603148247847,9.610705258529665
28,5.715998337641932,8.755278358231207
29,0.2825946149321923,0.24550323800849616
30,0.3739448356361663,0.43657832058915724
31,16.113725811800094,27.699615473195614
32,0.20245135082584048,0.16127773543135215
33,16.083825655426292,27.608191842256844
34,15.590126374136421,26.827252504941704
35,0.2601237391987047,0.26814410267384486
36,15.819619581805268,27.1074263160139
37,16.02647192282885,27.52972602542582
38,14.064737238651116,23.828747524480832
39,0.15959114297090388,0.15104690824468636
40,0.2556315349818413,0.25486229790689924
41,0.2468340646929686,0.216226791387067
42,0.21722954767050473,0.19638085694406096
43,0.3085983186961011,0.36175783745459245
44,16.15198118912978,27.732349389689727
45,16.13822833856794,27.763158882441964
46,16.048766270875355,27.77935117016972
47,0.24151224603496127,0.21389001517375453
48,0.24075038456288744,0.21700815683723204
49,0.39840168186856895,0.4660737291406225
50,0.44264549085358396,0.55830274093011
51,0.24691375483704994,0.23478180212039085
52,0.3242498259209814,0.37179989394115953
53,0.19872959178727237,0.18992934887943996
54,0.29557525562689196,0.31939901750171795
55,15.978261593358654,27.532008044812322
56,13.062426827267121,22.367139082014084
57,10.235531403581751,17.5041850084184
58,8.4473955182958,14.16420405842271
59,0.2485565763461276,0.20647709357037033
60,0.3608539128452692,0.38634175915031826
61,15.818375115536963,27.302617645514996
62,13.75690393914424,23.234428536941532
63,0.17898045955019343,0.16449493072089777
64,0.23652968698271193,0.23039404178586675
65,0.3114685961527845,0.3742012080351464
66,0.31920838698002363,0.3397299040176982
67,0.4293839161005464,0.5382145265225396
68,16.060257200314943,27.691863362834887
69,15.834737899889149,27.19633143962177
70,14.80165775696326,25.51218193315729
71,13.844528934722465,23.579865100514752
72,13.320804038984615,22.57673694824557
73,16.177059969658735,27.871471015032846
74,15.716787131153165,27.131839970196964
75,16.02514697549439,27.638731476247187
76,14.015033255025795,23.997197870873922
77,13.677754708253548,22.874421225554773
78,10.076372079795748,16.585823468819417
79,0.17010811996013459,0.1562406961895898
80,0.26540036202301537,0.265353791503336
81,16.104109992000808,27.67579767735204
82,0.27519001879315874,0.27851893327795446
83,16.30025317170674,28.126170422524236
84,15.891919357798901,27.16402661935657
85,0.25945754402110854,0.21799689425419255
86,0.22660301575480385,0.2015163886605114
87,16.388839248910763,28.06934495434232
88,15.980066957292845,27.597640610610895
89,13.986672024811586,23.94500086839329
90,0.2658221734766436,0.21158324801381678
91,0.3142555413104716,0.3345156471477688
92,0.3841198960805441,0.44287462354738627
93,0.4270808841375882,0.5519331529223847
94,0.3797800345794,0.483984943116826
95,0.41097779670905166,0.578387119822692
96,15.98963798312139,27.426982633955838
97,0.2678555178677646,0.23835588332172303
98,0.29559307198009366,0.3363552030426749
99,0.35761123177770726,0.4728528816317549
