Execution,BestFitness,BestSolution
1,-1.0,[2.4388040545491236e-10, 8.44684146518145e-10]
2,-0.9999999999988535,[-1.778361014545849e-07, -4.2868467681184375e-11]
3,-0.999999865771022,[-3.0877318610975964e-07, 6.0850416498432086e-05]
4,-1.0,[1.5883409880847944e-10, 1.2262972257241087e-09]
5,-0.9999999999818552,[-2.5648525415991398e-08, -7.070275603649926e-07]
6,-1.0,[-1.0396780071804123e-09, 3.9050517067778054e-10]
7,-0.99999895157061,[0.00016926688637954024, -1.645969063548058e-05]
8,-0.9999999914238702,[-1.0150544096918863e-05, -1.155635508016473e-05]
9,-0.999999999994605,[-3.7576210946252684e-07, -8.733303938013969e-08]
10,-0.9999999999990956,[1.5729692882327286e-07, -1.4326431506418626e-08]
11,-0.9362453278079409,[0.09076526993981968, 0.5122361740701825]
12,-0.9999999949221205,[-4.960021306580589e-11, -1.183551595295855e-05]
13,-0.9999936501159871,[-7.026811778754194e-05, 0.0004125917826595124]
14,-0.9999999999970952,[2.8308151238833586e-07, 5.103155435229655e-10]
15,-0.9362453278078549,[-0.36515231667474657, -0.37052404239054293]
16,-0.9999999999986591,[-1.9217278631276692e-07, 7.734678304357314e-09]
17,-0.9999999088565991,[-4.9848719987781323e-05, -5.422721706536345e-06]
18,-0.9999998877708152,[5.5641509938690495e-05, -9.325684215954496e-10]
19,-0.9999992266187775,[0.00014590459336386982, 6.819793583301426e-06]
20,-0.9999997863759112,[-7.81850393334253e-10, 7.676639064748553e-05]
21,-0.9986517926631617,[0.00434924272192459, -0.004277014920509848]
22,-0.9999999999984077,[2.095841765477686e-07, -1.3097529590783168e-09]
23,-1.0,[-5.830376709723726e-11, 3.188819916612682e-10]
24,-1.0,[-7.610668913596973e-11, -1.3771475216697551e-09]
25,-0.9999873816404047,[0.0005899950447157078, 1.4214343552225225e-09]
26,-1.0,[-6.919498437588133e-10, 8.866557162096205e-10]
27,-0.9999997994742458,[-6.866229153245653e-05, -2.85873229609839e-05]
28,-0.9999558615885935,[0.0007992335833152547, -0.0007608252544102803]
29,-0.9999999886546475,[-1.7691106295907003e-05, 2.854118956344496e-10]
30,-0.9999999658148957,[-2.8366311449087134e-06, 3.057762078835199e-05]
31,-0.9999999999999984,[7.69637310255529e-10, -6.645505914301574e-09]
32,-0.9999999691771042,[7.1835568156471745e-06, -2.8260985471704786e-05]
33,-0.999999290270659,[5.3266060191159085e-08, -0.00013992405892553766]
34,-0.9999999458155675,[3.8661906216724845e-05, 6.232383821851748e-10]
35,-0.9999999342286917,[4.1254826181518186e-05, 1.0602842854121936e-05]
36,-0.9362453278079405,[-0.28559151978067593, -0.4348122643095624]
37,-0.999999996904348,[-6.904111776885569e-11, -9.241065585315704e-06]
38,-0.9999993032645722,[-2.395321392325998e-06, 0.00013861657401605034]
39,-0.9999999998078654,[2.3022300926951117e-06, 4.850007690909204e-10]
40,-0.9999999997939965,[-2.0700715791957795e-10, 2.3838747108014517e-06]
41,-0.9999999423793543,[-3.9868683748804136e-05, 1.5212792173427942e-07]
42,-0.9999999999999992,[4.6006688938102493e-10, 4.61213844318528e-09]
43,-0.9999999999999999,[-2.761502644402816e-10, 1.891340762673974e-09]
44,-0.9999999748233452,[2.6353904395741873e-05, -1.1697306655581993e-08]
45,-0.999999329024196,[0.0001142370362374745, -7.388897800795916e-05]
46,-0.9999961655734234,[0.000325206977546768, -4.224070047437829e-06]
47,-0.9999999999998943,[5.356604083303422e-08, -7.056905793238872e-09]
48,-0.9999999651476454,[-4.190703573646333e-10, -3.100716488644187e-05]
49,-1.0,[-8.683009879382917e-10, 6.326550550328976e-10]
50,-0.999999999995162,[-3.171612281124539e-07, 1.813095901469218e-07]
51,-0.9999806361836899,[-2.4152911764842603e-05, 0.0007304754285771116]
52,-0.999997442414507,[1.4602243258832454e-06, 0.00026561628503437434]
53,-0.9999998988059292,[-5.283011322812034e-05, 7.347145261839776e-07]
54,-0.9999998383332727,[2.4188265581817815e-05, -6.224708698842237e-05]
55,-0.9895223396443397,[-0.0021494364480381632, 0.016895000938096028]
56,-0.9362453278079419,[-0.4969794058925946, -0.1537390573152737]
57,-0.9999999985968575,[4.12484419332678e-06, -4.657578271612283e-06]
58,-0.9999999999999961,[-1.5616847450820032e-09, 1.0275457635959002e-08]
59,-0.9999999934173661,[8.555899092448463e-10, -1.347552968792914e-05]
60,-0.9999996878216573,[-9.279987745365549e-05, -8.11706792205526e-10]
61,-0.9999999982721892,[4.527469422640779e-08, -6.9037449049658995e-06]
62,-0.9362453278079418,[0.4823694037890329, -0.19479216333719743]
63,-0.9999994985433316,[-4.0868041258051286e-06, -0.00011754398224815554]
64,-0.9999998796526731,[-5.76188024255996e-05, -1.1589947595547385e-09]
65,-0.9362453278079418,[0.3090144541801207, -0.4184904969765111]
66,-0.9362453278064462,[0.5172458641259479, -0.05550821766142766]
67,-0.9999999989623365,[1.9015432736830117e-09, 5.350252288671211e-06]
68,-0.9999915864583967,[-6.356917740895328e-07, -0.0004817654520021773]
69,-0.99999701861957,[8.096686738919444e-09, 0.00028678399469790085]
70,-0.9999999962064274,[-1.452840899802013e-09, 1.0229871672002499e-05]
71,-0.9999991847297695,[0.00014645475974837951, -3.2267983426606094e-05]
72,-0.9362453278079418,[-0.3601828465517725, -0.37535655756350816]
73,-0.9999999999999706,[2.84686163468764e-08, -3.8623100015741426e-10]
74,-0.9999999999994631,[-1.216955674393068e-07, -1.016679456667671e-10]
75,-0.999973122336621,[0.0008609223287518208, 1.6498963333436503e-05]
