Generation,Value,StdDev
0,-0.048780811452648454,0.059421939107538936
1,-0.9129817718240087,0.038957842620048984
2,-0.9379881927913871,0.013239345537911713
3,-0.9413412652560852,0.015962978780102225
4,-0.943886242855247,0.017328075437880577
5,-0.9466035561974756,0.02031441813721928
6,-0.9479015634496082,0.02123999348080652
7,-0.9498987273577921,0.02346258399628996
8,-0.9523460716934206,0.024125738442942184
9,-0.9515943289751477,0.023710746982159147
10,-0.9508360979331948,0.023637938056015568
11,-0.9549361690502475,0.025302346044671787
12,-0.9568068217368846,0.027208366897225205
13,-0.9568638526734687,0.026825432668617238
14,-0.9562234319800613,0.0271926381352427
15,-0.9582848109521167,0.028439314062762084
16,-0.9584417838738424,0.028336329117773916
17,-0.9596993242854716,0.028574326149428817
18,-0.9589356638789112,0.028721891115935393
19,-0.9613816066983212,0.029348043255331045
20,-0.9618516088340892,0.029663067766813652
21,-0.9621250543762301,0.02965980083920935
22,-0.9618962309499627,0.02976805897437726
23,-0.963075982557908,0.029801519216145076
24,-0.9639443179463821,0.03008465761650105
25,-0.9642046527579715,0.029983180560701726
26,-0.9649157428985228,0.030087774067242255
27,-0.9660453561107917,0.030119925393763788
28,-0.9674422782242625,0.029649684153290168
29,-0.9682361878925861,0.029921553196829768
30,-0.9691332495542332,0.03015906739437953
31,-0.9684833053021478,0.030497630033898188
32,-0.9678820790664154,0.030508980918549998
33,-0.9689721999080616,0.030424055676393797
34,-0.9705744636992796,0.030013329206665176
35,-0.9684097160847733,0.030533064968239074
36,-0.9687421712410937,0.031118302091963434
37,-0.9694824889954724,0.030767292677922994
38,-0.9692754695567838,0.03114771007733334
39,-0.9683783080180003,0.03126528078608092
40,-0.9690951458723851,0.031178195264312415
41,-0.9688524474725193,0.03114862016095885
42,-0.9693755633404924,0.031177506311061823
43,-0.9682687019653156,0.031346049272690364
44,-0.9692871031537158,0.031128725188654137
45,-0.9704835356943795,0.030865262486429613
46,-0.9698382923190766,0.030868682100097165
47,-0.9694061059572914,0.03128910696584174
48,-0.9698564151305198,0.031201212404619285
49,-0.9695266047581808,0.031197080392901817
50,-0.9700822429154582,0.03105133573569781
51,-0.9707200418480297,0.03127262983925795
52,-0.971533391920827,0.031083841006492155
53,-0.9702401850763651,0.03126232180177171
54,-0.9708042950020837,0.0309220352989808
55,-0.9708260966070733,0.030925681021776244
56,-0.9703449585191128,0.030935869551807084
57,-0.9709623677226833,0.030879839910289312
58,-0.9718935378158412,0.030420201724932393
59,-0.9713076995961312,0.03076303413447138
60,-0.9709152942206863,0.030777933219956657
61,-0.9702338803651821,0.031086769139892858
62,-0.9697024199430279,0.03122801774391155
63,-0.9714650117533771,0.03092179224916629
64,-0.9712059504318111,0.030970942449016985
65,-0.9717459675347098,0.030582032077114504
66,-0.9722998138144985,0.030351437227731756
67,-0.9722283627984006,0.030509138604571166
68,-0.9728005654032146,0.030483184613241777
69,-0.9729112542432433,0.030659775187670883
70,-0.9726851874326037,0.03066741257673754
71,-0.9730233893581268,0.030549767547129635
72,-0.9723672979038851,0.030978419666777345
73,-0.9738048655898872,0.030559010699055908
74,-0.9734746458030411,0.03038968219630232
75,-0.9734247476708084,0.030541282791312477
76,-0.9735700459857415,0.030885101056538612
77,-0.9747872377599226,0.030229132731250576
78,-0.9735329250219267,0.03052031045218366
79,-0.9748174680578451,0.03015824763410928
80,-0.9750530331236095,0.029976945634556725
81,-0.9755333130589654,0.029739168480900177
82,-0.973919964047861,0.030631531421181284
83,-0.9750835832806747,0.03027175374070274
84,-0.9754339283341834,0.030205597012948643
85,-0.9756018493969225,0.029982028469039402
86,-0.9757411375133451,0.029950876602867892
87,-0.9748891276544636,0.030362974048931124
88,-0.9750397683425597,0.030529651494367278
89,-0.9756219063207919,0.030258798279529008
90,-0.9755534676260339,0.030035902800247188
91,-0.9756701639779929,0.030277607910371686
92,-0.9758254708653502,0.03044483647814529
93,-0.9768758413751115,0.030031633157882306
94,-0.9777869843858107,0.029350722742406608
95,-0.9763729459228807,0.030241333251145076
96,-0.9759743514412439,0.03051212972376291
97,-0.9767165089366802,0.03016783585503756
98,-0.9766970530042367,0.030364802897692143
99,-0.9765077381796402,0.03037653904752396
