Generation,StdDevDiversity,EuclideanDiversity
0,60.24292246310155,109.58575484267827
1,18.859240173996405,32.2305673954479
2,1.348575457893895,1.4674427313133747
3,0.2584152392897633,0.4577827388654241
4,0.24780450131707338,0.4419769303237351
5,0.2373311753522308,0.41682965360337615
6,0.26330479825914266,0.47296407474535823
7,0.2444862345754491,0.4326489456116992
8,0.23245381723461334,0.39082242293424735
9,0.24460788377510684,0.427711126761622
10,0.25415253117137804,0.44174862745251225
11,0.2498194349204148,0.4340527749323826
12,0.2464869387625021,0.4209361682883711
13,0.24085120111992486,0.41804083266881337
14,0.2652893528143148,0.46432613521104776
15,0.22836605885340394,0.38684053861478973
16,0.2462890901174682,0.41516491948746054
17,0.24588756980479254,0.4277212386748057
18,0.2400746608652569,0.40953627365023465
19,0.25869951004336567,0.4577075242042022
20,0.23787982319422696,0.41303060919603757
21,0.209811771072087,0.36106313502005216
22,0.23155045670643665,0.41342084991537037
23,0.22350035010027725,0.37632643771988444
24,0.2371046625504935,0.40138148446993
25,0.21600987958934464,0.363358234505734
26,0.23703799405862985,0.4014432262982976
27,0.23788935147191803,0.41086390429332603
28,0.22053724406091157,0.3760090805898058
29,0.233072993310604,0.40059328269709493
30,0.23487643945704684,0.39307221460146774
31,0.22520010289921014,0.37749311169190053
32,0.2538426309127374,0.44825958579643743
33,0.23985019560722803,0.4172476939321198
34,0.24820757162315776,0.42375462312917694
35,0.21944867929004072,0.3725037777915329
36,0.2258660759594826,0.38580752727420253
37,0.22271321871413818,0.379655531914991
38,0.22520574798645385,0.38259370083113364
39,0.2473509608512688,0.4302861024619933
40,0.22503685302669033,0.3716774852828542
41,0.21979458756914338,0.3729378238257894
42,0.219401824699281,0.3775773883826435
43,0.23907232541011542,0.4098414399823571
44,0.255743563940978,0.44111056615566674
45,0.19561938542514323,0.32310547649901566
46,0.21946078243576145,0.3645696860175292
47,0.2573191162828681,0.4475597004627156
48,0.23204485175691048,0.3837690578017365
49,0.23952353645500568,0.4097945886823333
50,0.22719550686310985,0.38496167138942794
51,0.23268725304005877,0.39854386273614484
52,0.21821451516591722,0.37113846058552097
53,0.2306633339150295,0.39263988564423175
54,0.24283412110556102,0.4134902241119024
55,0.21353942852154748,0.3563054855544473
56,0.23043212629990434,0.3937346358775383
57,0.23118965934659713,0.39821249947777126
58,0.2356855526893578,0.3985299735425584
59,0.23994576312019306,0.4098620117538082
60,0.22202967812086272,0.37742500886254465
61,0.24818563086439022,0.4375546769296529
62,0.21961894011332364,0.37774070621328215
63,0.2237510203259227,0.37432315806944727
64,0.21701681094815273,0.3604711892042692
65,0.254541669196502,0.4402264842315447
66,0.24134346975504395,0.4138251714012837
67,0.23525145289025468,0.4070474699387027
68,0.2384154034338157,0.4146490826364858
69,0.23686602806635793,0.40601946531015554
70,0.22928820104686098,0.3817555328152922
71,0.22609041672148633,0.3872340814098794
72,0.22907908922638964,0.3948109854624647
73,0.20832792722835647,0.33883331953678614
74,0.2408250320626485,0.41859204036095526
75,0.24517127404006892,0.4292747234899889
76,0.24852312676550103,0.42876259416710166
77,0.22402113946305524,0.382341389999729
78,0.234793570231204,0.41127994145751495
79,0.24548673192068404,0.4260950332258905
80,0.22946900779629814,0.39316626517134545
81,0.23484604420614336,0.40149778217341414
82,0.22043403559785157,0.37704700790411677
83,0.24765307697447825,0.4223647565835249
84,0.22905505182360053,0.38928601283598735
85,0.23922679568368632,0.42057746360639825
86,0.2441593520843048,0.4228887675980505
87,0.225023427251332,0.3739045542710128
88,0.2544931893271518,0.4418995568457055
89,0.21363905660913507,0.36892854816808907
90,0.23271898608328642,0.40387579502024773
91,0.25754197475561375,0.45574024476271474
92,0.2333976743208051,0.40450245232287585
93,0.22691300315519763,0.39090348555264776
94,0.24939913197452676,0.4381864680859294
95,0.2458824374170737,0.415513721010699
96,0.22427183710564236,0.3730091223098292
97,0.2296757558734689,0.38954797701906213
98,0.2297867683278467,0.39882115270165913
99,0.23812277770739393,0.41171422017543635
