Execution,BestFitness,BestSolution
1,-0.9362451631816775,[-0.22619380341549988, 0.4685435832054198]
2,-0.9799872958749168,[0.002034644481152148, 0.023487942217870428]
3,-0.966408498834309,[-0.024822086515411432, -0.01792110447571423]
4,-0.9362453255863306,[0.393202174105137, 0.34062398536211536]
5,-0.9765502278114401,[0.025194822627850666, 0.004155429156370127]
6,-0.9987422380054196,[-0.00257294059413557, 0.00530014311021295]
7,-0.9578630227542533,[-0.034132918476739826, -0.0037635164186182735]
8,-0.9870718461221487,[-0.013016198984656002, -0.013739564960048245]
9,-0.9890837678563728,[0.008322007275402443, 0.015264058781285339]
10,-0.9362288905879408,[0.5124695052066708, 0.09340297117177998]
11,-0.9688759563431987,[0.024946462897853072, -0.015664932991348413]
12,-0.982721278239806,[-0.013567883303686967, 0.01718595804887446]
13,-0.9362321632657019,[0.4136433866548159, 0.31444477517557623]
14,-0.9895957748465174,[-0.009836789311936156, 0.01382962734003812]
15,-0.9987753570669539,[-0.005677740267910347, -0.0012491655008134428]
16,-0.9885075246294243,[-0.008368595984675431, 0.015755345454064984]
17,-0.9698473177342208,[0.010207905989735921, 0.027132150247307862]
18,-0.9704538616345559,[0.007613836179428457, 0.027664212606736127]
19,-0.9992717115058316,[-0.00011583966955641678, 0.004481318032969472]
20,-0.9952679974095241,[-0.007853986365209176, -0.008310280304229645]
21,-0.9862509968526535,[0.019444923447017537, -0.001714964936964103]
22,-0.9864593563610405,[-0.01439076203252554, -0.012967306602436612]
23,-0.9361691936775427,[0.4918427002300597, -0.17400091882198748]
24,-0.9582084511559156,[0.003954784812974399, -0.03396723401014601]
25,-0.9621549896548656,[-0.016825794358947932, -0.027828573986466765]
26,-0.9362453100862352,[0.4469486866408706, 0.26624215413343366]
27,-0.9819518578964461,[-0.02049929027823394, -0.00898356260615496]
28,-0.9806497029968595,[0.022297115912816245, -0.006335868045086679]
29,-0.9362428894910748,[-0.46887027000789794, 0.22597337404717055]
30,-0.9904328073127059,[-0.011885433752969465, 0.011113545539036762]
31,-0.9470682577131373,[-0.035798933605702354, -0.0143291622613676]
32,-0.9362380457405408,[0.514650127265174, -0.07264678017477721]
33,-0.9885432768719469,[0.01654474940184114, -0.006598608937106176]
34,-0.9927039232967609,[0.014176844621096585, 0.0008848647269117382]
35,-0.989680549822683,[-0.006588783025016198, -0.015564508698503454]
36,-0.9478525180845752,[-0.037882184750535675, 0.005421911184079642]
37,-0.976356406461094,[0.00940645793712358, 0.023853682493305522]
38,-0.9362363096994414,[0.40637025943178817, 0.3239616820861799]
39,-0.9464753373324288,[-0.03369820363317655, -0.019190795415939044]
40,-0.9499983207537539,[0.0374272836220233, 0.001531143194916762]
41,-0.9583522897649949,[0.034038343128122706, 0.002592597201909852]
42,-0.9989392507995816,[0.0020063387747887296, 0.005024646848698411]
43,-0.9869700777994103,[-0.018944572736799337, 0.0014602619273007544]
44,-0.9504564522979378,[0.027328810533633563, -0.025361468503040996]
45,-0.9667617517801711,[-0.01955921434046859, -0.023340299222490257]
46,-0.9911739595211271,[0.013471309597419268, -0.007919943600246837]
47,-0.9722761239020962,[0.02740177616882955, -0.00460037534933444]
48,-0.9861177544403474,[0.019539004188419584, 0.0017273078285142685]
49,-0.9657564537285621,[-0.023019298870840865, -0.02063546273721152]
50,-0.9867878214165968,[-0.017834587490323628, 0.006930310877644397]
51,-0.9853304730582129,[0.007696601712887441, 0.0186399370079402]
52,-0.9977724038216257,[-0.0077570151376837315, -0.0011513670820930133]
53,-0.9785228552538446,[-0.017078799910273945, 0.017467349112792574]
54,-0.9362448933873895,[0.019565621089167873, -0.5197342262709685]
55,-0.9943323013972631,[0.00041211541415331343, 0.012509148858438734]
56,-0.9620424866738048,[-0.027218025388177747, 0.017885775204303345]
57,-0.9937404451799058,[0.01310712403380676, -0.001115656549400601]
58,-0.9532282343274104,[-0.009875235865198784, -0.03483551642976823]
59,-0.9970293436274305,[0.008087059106862915, -0.004078045786039097]
60,-0.959339483344458,[-0.0058372772349724045, 0.03321514011231175]
61,-0.9946486142002843,[0.011934225264350173, -0.002337653723034183]
62,-0.9732877777119777,[0.006399498750050303, 0.02650732358699104]
63,-0.9625218083494546,[0.01893634492628027, 0.026240593953757996]
64,-0.9521122230054163,[-0.032269691982441895, -0.017363866333566236]
65,-0.9995627135898534,[0.003210382422916158, 0.001326004919129542]
66,-0.9910801673761526,[-0.014324916139339061, -0.006449911461507973]
67,-0.936245319883534,[-0.027461250780320023, 0.5194749298214245]
68,-0.9362444581332776,[0.5135964988416883, 0.08170845077113098]
69,-0.9362437101264659,[-0.5160375174527306, 0.06750409885677078]
70,-0.9362444566626532,[0.08409761624094414, 0.5135353991007929]
71,-0.9362432658487576,[0.24088617922905597, 0.46080536020074336]
72,-0.9362437195645784,[-0.5178514026037888, 0.04719767484491566]
73,-0.9362453159981693,[0.4057752883180825, -0.3255611461242337]
74,-0.9361982820884897,[-0.28523551539821695, -0.43363680485697903]
75,-0.9390369920515045,[0.022208068035622808, 0.03498741977480002]
76,-0.9410967525794506,[-0.01770452680264034, -0.03666939639410183]
77,-0.978401054235128,[-0.003054408570082323, 0.024307894673983976]
78,-0.9722392923557353,[0.02779851147299789, 0.0005467599817572388]
79,-0.9436511139904032,[0.02727350714709731, -0.028998743085207668]
80,-0.9709680145765832,[0.009881574666126935, 0.026667668091754138]
81,-0.9558161845738609,[0.03396455098429729, 0.009153619654617806]
82,-0.9362182625380094,[0.48430873210110603, 0.18745825244472608]
83,-0.9426802996066063,[-0.035443882914847014, 0.01887734842292632]
