Generation,Value,StdDev
0,-0.32641748466894205,0.3478013244847482
1,-0.49998992025695577,0.37937388087108614
2,-0.6279344480510249,0.3524484170785142
3,-0.698016600392677,0.328026010274265
4,-0.7698776938907008,0.2796869137013801
5,-0.8366612522449879,0.21813736567035955
6,-0.8611808687336767,0.19745160482129703
7,-0.8945043710620091,0.1445636589168685
8,-0.9139553937362663,0.11490957185260019
9,-0.9259619051381465,0.06976239804192458
10,-0.9301747582237408,0.05662037701772243
11,-0.935263095528544,0.04229334288761621
12,-0.9363756159715506,0.04216937782478686
13,-0.9414161937898606,0.01694421869379888
14,-0.9426865357264681,0.01596060417212162
15,-0.9434473489709448,0.016625681153105445
16,-0.9442076687726985,0.01709157798478593
17,-0.9447082477831029,0.01714342704726938
18,-0.9460192575895632,0.018363235608443385
19,-0.9460197950890696,0.01836292921416492
20,-0.9470179066084168,0.018411479550830858
21,-0.9474580586872967,0.01849180226039127
22,-0.9478265567108834,0.018550300745659266
23,-0.9484195261037989,0.019082947418961094
24,-0.9496919518169952,0.01961907632565711
25,-0.9506697225920135,0.020189315472923727
26,-0.9513126228185894,0.020333887818771292
27,-0.9522388827143388,0.020668485686509926
28,-0.9529785950962197,0.02092310367879503
29,-0.9532741934049358,0.02089270877563209
30,-0.9533780005590464,0.020832616159412322
31,-0.9544186533385431,0.021225091093808178
32,-0.9547581582311928,0.021173076551234505
33,-0.9561963431268572,0.022228616800678818
34,-0.9572877652937873,0.022234275897850528
35,-0.9581870309227449,0.02214790015761401
36,-0.9583459564389156,0.022066110583281163
37,-0.9584176840636475,0.022005551879165735
38,-0.959266218557819,0.022504696029592545
39,-0.9592670713330559,0.022503821945371046
40,-0.9592671665605873,0.02250372450393648
41,-0.9596251309207956,0.022611354695308436
42,-0.9599708552539258,0.022685403273435358
43,-0.9611363229629775,0.022292819878484176
44,-0.9626892269496697,0.02236630584677754
45,-0.9627385024192902,0.02231331919507341
46,-0.9630404794738398,0.022223338527398585
47,-0.963911468831159,0.022184386931597515
48,-0.9641186657815568,0.02229324540537583
49,-0.965862922510469,0.02220697192810716
