Execution,BestFitness,BestSolution
1,-0.9999999991725945,[4.7770950249325555e-06, -6.588343162936277e-08]
2,-0.9899984429028859,[0.006272876371003398, 0.015410621169034688]
3,-0.9999999090690453,[-9.1243775514244e-07, -5.0076018835322014e-05]
4,-0.9999960702664364,[0.00032925155441920664, 5.988504222543761e-09]
5,-0.9999999999999898,[-1.6780632845436328e-08, 1.9277031838268378e-09]
6,-0.9999999926953419,[1.419534456139852e-05, -6.411524782614567e-10]
7,-1.0,[-8.958218660318589e-10, -1.4088726616697334e-10]
8,-0.9999999999954754,[-3.5328671301459993e-07, -1.0443713004670388e-09]
9,-0.9999999999994676,[1.2117073816169154e-07, 3.4595127355765015e-10]
10,-0.9999999954774602,[-8.131717698070678e-10, -1.1169588965995875e-05]
11,-0.999999930032399,[4.387145290478243e-05, -2.3316051974989667e-06]
12,-0.9999998233920359,[-6.516242411101237e-10, 6.979931325168387e-05]
13,-0.9999999977414145,[-6.044765617675291e-06, -5.076082830318881e-06]
14,-0.9999999977207525,[6.301910472067883e-09, -7.929423170330535e-06]
15,-0.9999996448748057,[9.897756403012066e-05, 8.388270359087939e-09]
16,-0.9362453278079418,[-0.46095855859316764, -0.24112534958715875]
17,-0.9999998820305297,[2.1160154865879948e-10, -5.704673826237468e-05]
18,-0.9362453278079418,[0.4244144286413625, 0.3008265620919895]
19,-0.9999811947842641,[-0.0003475232349792237, 0.0006308688038058538]
20,-0.9638573734159984,[0.02401239898110101, 0.020803299509536632]
21,-0.9999999697083567,[6.093849280880677e-08, -2.8907228105136965e-05]
22,-0.9999999999910623,[4.964212365429646e-07, 1.0972793768140158e-08]
23,-0.9999995181179794,[-3.632145511961776e-09, 0.00011529657089077994]
24,-0.9362453278079415,[-0.4647751435762675, 0.2336841687367824]
25,-0.9999998483067519,[-1.622257533663678e-06, -6.466846073055294e-05]
26,-1.0,[-4.122999267334826e-10, 1.0203373775187763e-09]
27,-0.9999986530063306,[0.00019274861026866808, 2.536945034612127e-06]
28,-0.999999999999831,[6.827784273172247e-08, -4.3003076124914373e-10]
29,-0.9999999080802139,[-1.842689543380023e-06, 5.032219007236269e-05]
30,-0.9999999913110353,[-1.5482105116356752e-05, 1.2978422722273188e-09]
31,-0.9362453278079418,[0.5014335644397103, -0.1385229525398801]
32,-0.9999595219691787,[5.538947385875902e-08, -0.0010567168500995598]
33,-0.9999953300831433,[0.00035892234138538255, 4.973747429985432e-07]
34,-0.9999999999999971,[-7.0095961125975305e-09, 5.6267873815882414e-09]
