Generation,StdDevDiversity,EuclideanDiversity
0,50.56934804446503,90.96615589736359
1,11.890653483365929,15.969107900344419
2,11.215132242076184,15.24739281368477
3,8.672292279657505,11.033508144594048
4,12.570437381406787,18.169977737316273
5,4.765559190016595,6.361625382325166
6,2.70962275046661,4.423152473504683
7,2.5752094946857005,4.409760671497178
8,2.5187819532096256,4.390626663749562
9,1.7583864030390985,2.302079240212718
10,1.7591668897448671,2.3050133574245155
11,1.7617683179841674,2.32972184582139
12,1.6814104313830835,2.8564314643445283
13,3.638830652359241,5.172903601664987
14,2.3746608579365738,3.8312764619762016
15,1.8623411814762014,2.9898894015773396
16,3.60569427758211,5.117298041059768
17,3.5980378143638077,5.060842043433841
18,2.0538122092740307,2.869740562418339
19,3.5065206423869704,5.014625825421894
20,3.3459086177596578,5.400325663481208
21,3.573686870766725,5.0480949258050165
22,2.671166015925612,3.5249397822789725
23,2.920978351383953,4.705757570923362
24,2.856516052384376,4.8317255625367315
25,3.614988054496027,5.117454544631138
26,3.4872961830657836,5.647346858355677
27,1.2133693165677113,1.1148465099131084
28,0.9646819325545005,0.9464157099728296
29,0.9209711556145178,0.9710130979717554
30,0.3178931185866044,0.3164726784783466
31,3.5591395199784,5.060765953503372
32,3.6454482523239493,5.071438084887615
33,4.101985703499543,6.489708582630605
34,3.5964494266812195,5.00541484602135
35,1.56504480972517,1.6062529853122938
36,3.6119976156076374,5.041691237404164
37,3.147396326268437,4.260808521293158
38,2.5611653092192737,3.1530654296562504
39,0.8473560189094383,0.6160339366081967
40,0.7088335628639061,0.6558903515958739
41,0.3719154353300319,0.5885595239804048
42,0.40194062703198985,0.6381118087481142
43,0.3177222208457036,0.4701073117114592
44,0.3172059764676253,0.44805993699836244
45,0.434766371277282,0.5266594930838556
46,0.33766348046271955,0.33489584769526204
47,0.26072611047877514,0.26184781205339136
48,0.2653187262250262,0.28213877892912104
49,0.3011025174492371,0.3546598068937301
50,0.2727198398312376,0.3230646110163619
51,3.6039467834039103,5.077742067080848
52,1.3551248628351997,1.212761907650098
53,0.345668330289809,0.2734975488796619
54,0.41112536511595293,0.48213782816222367
55,0.3536800051400514,0.5080896977322914
56,3.596205981634136,5.050604815887097
57,3.960817400188981,6.161577935886136
58,3.801705720985795,6.307898655345734
59,0.3735635921816373,0.2995380618233481
60,0.3081581364147846,0.34555217536711064
61,0.32883378689317144,0.3765008489928409
62,0.38495570983266564,0.46543492943651293
63,3.55544321674943,5.045186614706579
64,3.510080453389612,5.289949195969485
65,3.51162976397712,5.041692466429907
66,3.4644019569044078,5.545215983124833
67,2.922781872536791,4.089281942112359
68,0.5591378136087871,0.381938538929329
69,0.43658570538648267,0.3886418802427868
70,0.4435052264341269,0.484407784083917
71,0.2722732734131458,0.2886229100491409
72,0.3553770868706257,0.4290747338789018
73,0.22182094807403435,0.2604331498014255
74,0.2687258804580796,0.3533679552695006
75,0.22134338829308403,0.2544624249971861
76,0.30286083513444895,0.34052894080565665
77,3.604225076474455,5.061990623419069
78,1.2805611856827812,1.175973040655453
79,1.0351016452483937,0.9995115710100954
80,1.0162080170368581,1.0643848061545562
81,0.3806295049440594,0.37040312486137
82,3.609588894620122,5.073628933710148
83,3.553526791911841,5.015525023040344
84,3.4573113376375777,5.506774083402002
85,1.0999998508337736,0.9322986523077574
86,0.5075950807673677,0.4270040152129446
87,0.2827472894043579,0.369092407095043
88,0.34477798447612196,0.42905562655493734
89,0.31076607102341763,0.41071442448522094
90,0.338302393298064,0.3832165079402013
91,0.27047492075305585,0.28741870698109606
92,0.28713042671139105,0.30423292081540826
93,0.31006648675723114,0.36330613495101755
94,0.34331267011830724,0.41138697660014584
95,3.659937419562035,5.038769450908699
96,3.4629785960847936,5.468162939598922
97,3.4249419589448795,5.608310042200893
98,1.0984765586941871,1.049543398138399
99,1.8771541952983886,2.668897597746804
100,3.6144975291355674,5.049707218126312
101,2.857388980350457,3.868927975400571
102,0.45224842139092525,0.2712390201862121
103,0.2797714445882212,0.2881555543207562
104,3.6312628503274538,5.076076868114166
105,3.6241076294472574,5.0886525067144195
106,1.6729238957160453,1.6670674052821794
107,3.6177932863306372,5.052955663218968
108,1.776430575626041,1.8336173337074475
109,0.46481096792790055,0.32689687609713386
110,1.5527169140297847,2.1579677916064766
111,1.2908198983561534,1.830453045548274
112,0.2619291337254777,0.2647260543678478
113,0.3164304613959828,0.4463095213253372
114,0.3676923061419003,0.5097671124103823
115,0.3069283696443471,0.34317134006435607
116,0.30458271663987707,0.36416997044576777
117,0.343846456420834,0.42718003023484435
118,0.3551555286030258,0.5029979288813092
119,3.48765288388181,5.000261142725598
120,1.6091701177966065,1.7008721025026772
121,1.1959428010402102,1.3544522300769506
122,3.5687492292475844,5.058114309080426
123,3.4968514036533085,5.679805624115426
124,3.2338103008559385,5.361949783506886
125,3.1476166680522706,5.2409813197639785
126,3.6157787880168613,5.0393457570459255
127,3.609685198029756,5.011706051916603
128,3.901844515325844,5.831555176591999
129,3.607485427163283,5.040106552518107
130,1.3270675463622084,1.071696434992832
131,3.608800674852973,5.0468906622078
132,4.32689949552144,6.906427066728633
133,3.5770510410087972,5.016178806494018
134,3.577670962909292,5.643523385950835
135,3.157971019169782,5.230901003873258
136,2.8664209900659525,4.674440454576543
137,2.4618336730797115,3.9733537685402074
138,2.416424459017548,4.175726945560155
139,2.369125960858266,3.8254420138715513
140,0.5598655597756477,0.4535904562732897
141,1.361740693878417,2.1912535541108955
142,1.263643608385204,2.0302731597870998
143,1.2585526479316336,2.100941567568118
144,1.1879287947713097,1.9576335586773357
145,3.560669957346102,5.059043221139888
146,1.7112651049200647,1.7432343872530531
147,3.574205922184566,5.000080337072739
148,3.609898761004222,5.043963911585879
149,5.186781930725698,8.66407083732817
150,3.60300143495603,5.051421032074746
151,3.186392750541144,4.877665784508705
152,0.5837217699144415,0.3628703735942222
153,0.24284054438637404,0.22459262947661002
154,0.4941674930581657,0.7989154341589653
155,0.3518181951306254,0.4462297055578598
156,0.33032469273926224,0.37636013943286367
157,0.38568727054688234,0.5886523856847246
158,0.36071591326083347,0.5224104982702089
159,0.4318686824044309,0.6532994358039672
160,0.3398696866643813,0.48249572038859223
161,0.34245032767789785,0.42153992826990183
162,3.528734657943782,5.01047751178309
163,1.4215026412552134,1.246260568611228
164,3.5955080210573245,5.048372007196714
165,1.427626502891651,1.3026452029331448
166,1.1539290619397171,1.0715814836233395
167,0.9591397273092721,0.9719954450887026
168,0.32961859455738696,0.35578147031054946
169,3.6126140576709513,5.030388270070203
170,4.757336948971802,7.847591702089941
171,3.6605083641598863,5.5177705329919124
172,3.4757848275433427,5.088984886421977
173,3.2752556426021675,4.538075797261954
174,0.8066347301519239,0.4946193524855226
