Generation,Value,StdDev
0,57.30384127277819,1.7007284260145883
1,27.470305566423587,3.507400133420885
2,9.029487046742053,2.4895852704622823
3,1.9726702337201756,1.112806900753483
4,0.3663569301644287,0.21508384598312524
5,0.17066452416893327,0.06703156176074453
6,0.13584148081704436,0.04464047892689744
7,0.12585430597960273,0.04017275056561408
8,0.12285420439399443,0.03716943602398527
9,0.1201496770660303,0.038706687817358115
10,0.11367868728055805,0.034624514985409874
11,0.11439605798920585,0.03488980155238094
12,0.11380471488986155,0.033227121632256565
13,0.11640200599365721,0.0356840424219956
14,0.11496674185164447,0.034744551034397185
15,0.11851151619783167,0.033707045746181906
16,0.11788751636893828,0.031376221427283454
17,0.11639186201209002,0.0327238555221963
18,0.11965780103310564,0.03338693290356474
19,0.11893919095106438,0.03228339505623203
20,0.11751219863049452,0.029856234951492002
21,0.11815534005640532,0.03753847606284491
22,0.11474779406408851,0.03263923193060206
23,0.11528603536436535,0.03599347065878665
24,0.11520222404473246,0.032531670966401846
25,0.11178174453215389,0.03135092846139035
26,0.11696085671274829,0.03039431380610201
27,0.11746448365207071,0.03502066055052911
28,0.11533083267901809,0.0340873986760791
29,0.11660296829981336,0.036300098687659495
