Generation,Value,StdDev
0,-0.5871744184605413,0.16682477208217086
1,-0.6865444788845229,0.15539850559325719
2,-0.763569990440325,0.12748623673181683
3,-0.8259051660252887,0.0993423133985995
4,-0.8520768985988214,0.08934112530374796
5,-0.8772109428488243,0.07134787617539118
6,-0.8900379886834616,0.06699064886707999
7,-0.8995712855317116,0.06172102598692241
8,-0.908998048740015,0.053168345002302456
9,-0.9152325024972083,0.04822476451866418
10,-0.9186910654464816,0.04622095690116996
11,-0.9242811432474971,0.042685217104482615
12,-0.929005591442306,0.03190813019875944
13,-0.9323277852501246,0.03029763051567878
14,-0.9338524336270957,0.02848810534369801
15,-0.9347508098017617,0.02840139477530585
16,-0.9370648013820503,0.024798314107870128
17,-0.937619123689761,0.024861513467401484
18,-0.9392552334697325,0.024216545334863906
19,-0.9393555427211314,0.02418078141144044
20,-0.9402884323100119,0.019069985514084092
21,-0.940444569150188,0.01899691958716476
22,-0.9410153824133092,0.01946389853748777
23,-0.9413594023803256,0.019419342271453977
24,-0.9414995082957993,0.019315108720267125
25,-0.9420386307938555,0.019699037060502966
26,-0.9420509438042547,0.01969450169488761
27,-0.9431622585172795,0.01732932161910766
28,-0.9432908066857696,0.0172614860691957
29,-0.9433362683107653,0.017394864781640994
30,-0.9434343096993995,0.01743747351089401
31,-0.9436598176424701,0.01740639803051632
32,-0.9438722260392644,0.017439749053894206
33,-0.9446184046412188,0.018434543661879525
34,-0.9450913387022424,0.01873477448514725
35,-0.9453764704554483,0.01863096441166684
36,-0.9459946545752844,0.019106062730623274
37,-0.9460137364668413,0.019095506863644106
38,-0.94603124270142,0.019104697346707538
39,-0.946034901212984,0.019102794406472952
40,-0.9460358265122686,0.01910231733206749
41,-0.9460358265122686,0.01910231733206749
42,-0.9460611939551085,0.019087734358435096
43,-0.9461113956083435,0.019150651171608427
44,-0.9461254112092361,0.019143180341713632
45,-0.9465323288446724,0.019879755285573293
46,-0.9465410796752741,0.019895740622898544
47,-0.9465620515510773,0.019940026109816433
48,-0.9472026934687444,0.02051669912080987
49,-0.9480115382243607,0.02096481333997058
50,-0.948212065139264,0.021097848621919834
51,-0.9484723250291234,0.021366442118003693
52,-0.9490662170353882,0.021882564580049595
53,-0.9491263549235834,0.02193085064650398
54,-0.9491288030025627,0.021929396351506796
55,-0.9491295065205931,0.021928979937360402
56,-0.9491318129620576,0.021927605416004237
57,-0.9491430159749231,0.021947481960204414
58,-0.9491468379121544,0.02194520958733759
59,-0.9491569774755909,0.021939110946127393
60,-0.94917751492088,0.021968007784830258
61,-0.9491900601840482,0.021995775615937796
62,-0.9495335646204195,0.02220337028342991
63,-0.9498417661159608,0.022230541002635735
64,-0.9499645718324993,0.02246010094561593
65,-0.9500178127485327,0.022550153452420722
66,-0.9500178127485327,0.022550153452420722
67,-0.9500200246786377,0.022548775202115828
68,-0.9500201820916766,0.02254867866894858
69,-0.9500205402995685,0.022548458960297123
70,-0.9500220654594865,0.02254752389909465
71,-0.9501283643526206,0.022713969144766193
72,-0.9501643830974217,0.022782692781248323
73,-0.9501698574135823,0.022793971418662615
74,-0.9501702293387498,0.022793743875493638
75,-0.9508050931372917,0.02327579384778767
76,-0.9509659730416928,0.023442566773430613
77,-0.950967356196148,0.023443067682896942
78,-0.950967356196148,0.023443067682896942
79,-0.950967356196148,0.023443067682896942
80,-0.9509687642019999,0.02344218068294788
81,-0.9509857330221074,0.023475963226446094
82,-0.9516462073421167,0.02392893196207341
83,-0.9516584249912299,0.023945722623806533
84,-0.9516699348172882,0.023965483445761358
85,-0.9516699348172882,0.023965483445761358
86,-0.9516699348172882,0.023965483445761358
87,-0.951699633971791,0.024005611403189134
88,-0.9521144780246457,0.024450018543766213
89,-0.9521146226757092,0.02444992459371817
90,-0.952114783776374,0.024449819949442078
91,-0.952149394692782,0.024500408644198685
92,-0.9521496219508806,0.024500260851611833
93,-0.9521496219508806,0.024500260851611833
94,-0.9521496219508806,0.024500260851611833
95,-0.9521496957750674,0.02450021291973062
96,-0.9530731136131153,0.024839501715014943
97,-0.953074949345425,0.024842796334290592
98,-0.9530752061813372,0.024842622207430935
99,-0.9530783370418032,0.024848446153561115
