Generation,Value,StdDev
0,-0.5513981653333623,0.1782012835513999
1,-0.6729790833209944,0.1653030565332976
2,-0.7309088190117756,0.162555238295753
3,-0.7865802237104179,0.1435716114661154
4,-0.8163904076945588,0.12550384343441967
5,-0.842796496772211,0.11617759757558738
6,-0.8688619398421015,0.09891819689017384
7,-0.8815958304657963,0.09036032581602836
8,-0.8948854904454465,0.08379359450948612
9,-0.9085983377909329,0.06638760282815705
10,-0.9162118063024792,0.06099167638029104
11,-0.927199438202428,0.03778884910246044
12,-0.9323425826472408,0.03739810377779053
13,-0.9343586303205176,0.033765147792706195
14,-0.937838119102641,0.02900249567754116
15,-0.938811540728675,0.029259629941011014
16,-0.9411418419226698,0.03003579407828439
17,-0.942743287171892,0.030058879608891257
18,-0.9442116304397971,0.029835589983912926
19,-0.9466454218347313,0.03094923034460151
20,-0.9493206086930919,0.027180517570338448
21,-0.9495960066138313,0.027163986353868103
22,-0.9502672321885997,0.027419063569111852
23,-0.9509648093434184,0.02775920645142252
24,-0.9534902176872031,0.022714881354054216
25,-0.9543333715620083,0.023358777827481886
26,-0.9547252048798393,0.02312679831654627
27,-0.9551334914320555,0.02339230018617012
28,-0.9558487148448671,0.023396705914538286
29,-0.9568557295928705,0.02396445979673915
30,-0.9578172032921686,0.02415288193149755
31,-0.9588295413115092,0.02425843532019235
32,-0.9598474747854533,0.024482117434666485
33,-0.9605803587782948,0.02463455234222305
34,-0.961399199049859,0.024646743038063263
35,-0.961412200022369,0.024663401781019403
36,-0.9617056504214326,0.0247730809174751
37,-0.9629252887326836,0.025067086591460404
38,-0.9634114812279315,0.02509651071729822
39,-0.963755556688055,0.025072942481033436
40,-0.9643515070961307,0.025501773969336988
41,-0.9652051413937499,0.025660156915834148
42,-0.9652153662358021,0.02567334891588905
43,-0.9661387691702634,0.025739968350489462
44,-0.9667901557802501,0.025734565365865596
45,-0.9673927794151692,0.02580734124059249
46,-0.9677565572354212,0.025802751765930075
47,-0.969291184130093,0.02605869360335843
48,-0.9700250029961778,0.02637349030299253
49,-0.9706027092810906,0.02659078217147519
50,-0.9715249134711377,0.02661355682541846
51,-0.9716876306702538,0.026743392731714166
52,-0.9722868739428661,0.026806248437285334
53,-0.9727461148773906,0.02673758255466549
54,-0.9729556324819729,0.02688768222743416
55,-0.9730803946824362,0.026997546402291104
56,-0.9732766869600427,0.027000415258789198
57,-0.9733657287314378,0.026999168636097824
58,-0.9735034149926608,0.027063816547468846
59,-0.9737350154012754,0.02722131169372404
60,-0.973960584826896,0.027289735072079612
61,-0.9742549818400008,0.027256689461046594
62,-0.9743384545299331,0.027172836927568746
63,-0.9748889611724973,0.027028857607094333
64,-0.9749969773938664,0.027093235540807663
65,-0.9751900540069834,0.02719033687227028
66,-0.9753389749444691,0.027304503598580495
67,-0.9755011125899979,0.027295137394129802
68,-0.9756407225763064,0.027396269786562146
69,-0.9757433250817442,0.027473195191712596
70,-0.9758728217379122,0.027486900271681443
71,-0.9759334765223664,0.02751666355484567
72,-0.9759844070308872,0.027551425106429314
73,-0.976260805578975,0.02756085282372829
74,-0.9762795614792832,0.02756674570183165
75,-0.9765229968710153,0.027443254298096756
76,-0.9770359857976842,0.027287923531773818
77,-0.9771504505766186,0.027325961242677433
78,-0.9772561289393117,0.027401689734154005
79,-0.9772656094246491,0.02740918454721894
80,-0.9774266720274188,0.027492561893489333
81,-0.9774333728715534,0.0274979304658907
82,-0.9778588269396497,0.027388171652623573
83,-0.9783021619791851,0.02708085746019134
84,-0.9785697743427717,0.02699212056654623
85,-0.9797153623754014,0.0265807284058404
86,-0.9798427366871055,0.026656901553291496
87,-0.9798656198947814,0.026625975790101994
88,-0.9800462677462076,0.026695873737001444
89,-0.9801136071833048,0.026718356022099942
90,-0.980241827841779,0.026784212012697133
91,-0.9805243759332566,0.026676086808586512
92,-0.9805939950707772,0.02668161953505834
93,-0.9806521908997319,0.026697571170626423
94,-0.9806535770174044,0.026698571253828365
95,-0.9806687162498328,0.026707793606285123
96,-0.9807187012174642,0.026729606448878895
97,-0.9808205339380937,0.026777228001834883
98,-0.9808213775465043,0.026777798365138484
99,-0.9811964820904753,0.026521589128759557
