Execution,BestFitness,BestSolution
1,3.0417365355725913e-07,[1.0000581913861033, 0.9999998185976837]
2,8.887201330091679e-08,[1.0000231115141343, 0.9997977826310508]
3,2.5324421956136274e-07,[0.9999482376198352, 0.9998878915829452]
4,3.766802578373574e-08,[1.0000197070520094, 0.9999472522970898]
5,4.973024641110429e-07,[0.99992559395035, 0.9999999998442085]
6,1.416898988654893e-08,[0.9999997527634499, 0.9998809895330489]
7,2.8777477980541792e-09,[1.0000054569050951, 1.0000142447484208]
8,1.7100483410746442e-06,[0.999961284103356, 1.0012551125305649]
9,2.9641090411521484e-08,[0.9999966286442548, 1.0001691747238202]
10,3.725967062084562e-11,[0.9999998538646246, 1.0000059448614562]
11,8.471058155242518e-09,[0.9999918542627437, 0.999949892106694]
12,2.4040365290548047e-08,[1.0000157367710296, 1.0000423699208802]
13,3.6411626072839806e-08,[1.000014111576328, 0.9998638975321847]
14,9.535153953403804e-12,[1.0000003257971901, 1.0000000251694805]
15,3.4116640576908675e-14,[0.9999999808769298, 1.0000000356068353]
16,3.506261750167088e-10,[0.9999985010937102, 1.0000121988241175]
17,2.5264264703107516e-10,[1.0000012893947101, 1.000010163794213]
18,6.2327285303557085e-09,[1.000005211968928, 0.9999384156931699]
19,5.181945765245556e-10,[0.9999994200174318, 0.9999779097585084]
20,2.4236755653533434e-08,[1.000016426125977, 0.9999999865541058]
21,5.645579898328424e-10,[0.9999981381537231, 1.0000159115426364]
22,1.3045333798097584e-06,[1.0001198585131204, 0.9998813341191639]
23,1.845310507797035e-08,[1.0000138665266454, 1.0000343689813747]
24,2.3138467572083765e-08,[1.0000005003208952, 0.9998479606595898]
25,5.7984195733689765e-08,[1.0000254067846464, 0.9999991014831435]
26,1.5202756281254762e-09,[1.0000029361327862, 1.0000273110423072]
27,2.7193833700358034e-06,[1.0001728908356973, 0.9998146305811859]
28,7.437197755315045e-08,[0.9999712262686127, 1.000001479588024]
29,2.975886438350099e-09,[1.000003382504237, 0.999955862126158]
30,3.479741851368438e-08,[0.999984851170665, 1.0001190941121971]
31,2.160622766256295e-06,[0.9998450945011164, 1.0000719357445818]
32,5.030274639323036e-09,[0.9999925173906477, 1.0000009707483]
33,1.4890195031139602e-07,[0.9999593057770382, 1.0000121489307958]
34,9.967653124128534e-10,[1.0000033207749135, 1.0000024900031368]
35,2.1377475231393814e-06,[1.0001542674217492, 0.9999955154081863]
36,3.2438057268087177e-12,[1.0000001866349684, 0.9999996610069852]
37,1.0686410496055155e-10,[0.9999991523351204, 0.9999934945717355]
38,6.979554425584736e-08,[0.9999944496019131, 1.0002588978386653]
39,3.2766642840347626e-09,[1.0000000435412475, 0.99994275933645]
