Generation,Value,StdDev
0,57.33730648539421,2.0027243597146414
1,21.5449287112497,2.838836298883772
2,1.5156450033339175,0.7713966444531444
3,0.2678126090857049,0.023412985092456835
4,0.24980259701629964,0.02201081872570152
5,0.24646690563273144,0.027533916774657555
6,0.2508675410043886,0.03139837197972172
7,0.25424003408090357,0.03680487192770258
8,0.25947081137704264,0.04265968307370423
9,0.2636777951897966,0.04171550758672952
10,0.2672053775582964,0.04505804116643171
11,0.26890158496261585,0.04675483060511912
12,0.2737177945061948,0.04602506747754528
13,0.27218139580599027,0.048956290510778246
14,0.27464506618274215,0.045855165739887085
15,0.2752913374908206,0.04643025958252814
16,0.2733855354434688,0.04551192607228666
17,0.2742146286058322,0.047304965214748605
18,0.277328570730551,0.04786869443677123
19,0.2806838109825581,0.046854399286892494
20,0.2830178627559647,0.04649176542378998
21,0.28202679824915533,0.04203323588836192
22,0.284841388680168,0.04198862382419038
23,0.28657018511210525,0.042192828357959455
24,0.288547510437608,0.04260566147385942
25,0.2891440209183111,0.0424258881603776
26,0.2909921314750693,0.044390378274454544
27,0.2907536974829071,0.04238383486255988
28,0.29151280757934833,0.04154403199220288
29,0.2953087837160321,0.04065951804844474
30,0.29152249487229426,0.04010990563437603
31,0.2940387908389285,0.03874962583559488
32,0.29737855063191954,0.03768682614005415
33,0.29872443659824505,0.0353932525115581
34,0.297385676735828,0.03641198958632132
35,0.29989865605976157,0.03610492773561186
36,0.2992885455518547,0.03603091326310605
37,0.29896833597323247,0.0344848701916041
38,0.30036108409632,0.035150407762462976
39,0.3031723092642099,0.03528779521745549
40,0.3030776021451189,0.03426964331601354
41,0.3012571514165173,0.0340951250408387
42,0.30173123646206923,0.032949645398187115
43,0.3025855050467785,0.032638313421471124
44,0.3011603925062545,0.031707093159812565
45,0.30482192954542076,0.03238064989204257
46,0.30879982189545135,0.03165972360900075
47,0.30370696357435556,0.03191448447237823
48,0.3058756323762668,0.03030856477548076
49,0.3058046272826987,0.031504077155721934
50,0.30661554763727156,0.029626579293261672
51,0.3067029331579502,0.02989260948281495
52,0.3088286507428882,0.02891780179775522
53,0.3085964350853601,0.027514072740868825
54,0.30739047741830855,0.030364295701415592
55,0.30899239530688444,0.02886059847469826
56,0.30550451138357615,0.030507849143824504
57,0.30853153363127034,0.028529741712133044
58,0.3073642059386426,0.026657389907399815
59,0.3073509719751142,0.027200223459457332
60,0.3075453141655601,0.02693620827763023
61,0.3070597220724758,0.028091437147803072
62,0.3078949030934314,0.030042599286493235
63,0.3047853430920569,0.02702842580173014
64,0.30516791470307203,0.02834737932699212
65,0.3052986028260253,0.027871669694813323
66,0.3082715326361728,0.027986377495296637
67,0.3097637183529681,0.027778327686182498
68,0.30789981051337567,0.02708211066895027
69,0.3078667805759533,0.026362846259291937
70,0.31162999123407453,0.02618413752388291
71,0.3085964344460776,0.0271699833087837
72,0.3093513285810389,0.02614918755329726
73,0.30977696098328905,0.025730977575340323
74,0.3087087488420297,0.028400888455830612
75,0.3090858320618269,0.02566320462449802
76,0.3090529078873836,0.026625223213210324
77,0.3099783733509052,0.0247717990662053
78,0.31084787203850234,0.02621355084848808
79,0.31093513780534554,0.02614102536249289
80,0.308175931015266,0.02663089901152604
81,0.30979519688843693,0.026678143274871856
82,0.30722035632781464,0.02805260433592269
83,0.30822763708035666,0.028048424178291027
84,0.30934057382296415,0.02782060965606751
85,0.31009802528761354,0.026113512623042467
86,0.3086282340745339,0.026509511654532584
87,0.3076964670452555,0.02566251219090035
88,0.3086550075593002,0.02506823228844055
89,0.3099597541763425,0.022413850237856355
90,0.3118454105316897,0.023644330311137034
91,0.309648269366924,0.024587976086507528
92,0.31406324048397105,0.022806836512982372
93,0.31151537724433614,0.02161741768886985
94,0.30866045146146487,0.0217376132361023
95,0.3117452763023836,0.020102302940882246
96,0.31258188306260765,0.020729369342433017
97,0.31449180138498384,0.01915512808103298
98,0.3120805491482664,0.018636041036509662
99,0.3136022927958209,0.01983295294963164
