Execution,BestFitness,BestSolution
1,-0.9999999241344637,[-4.56875249800924e-05, -2.3436071293226592e-06]
2,-0.9999996345078457,[-9.755345981163495e-05, 2.378793601691149e-05]
3,-0.9999999984811145,[6.473042834480216e-06, -1.1052537970034692e-09]
4,-0.9999998427068109,[-3.585777911241619e-10, 6.587201747477865e-05]
5,-1.0,[4.730365854521187e-12, 4.665374578432198e-11]
6,-0.9999999988070416,[-5.736653716193031e-06, -2.0108121168024406e-09]
7,-0.9999999999900101,[-5.13015706319871e-07, -1.1135391807447984e-07]
8,-0.9999997533299843,[6.65085344654189e-05, 4.879862185991434e-05]
9,-0.9362453278079418,[-0.511332176193116, 0.09572687433404128]
10,-0.9999999884015577,[-1.788734269211423e-05, 2.2661690275582917e-10]
11,-0.9999999995685005,[-2.0048883870867557e-09, -3.450135208573832e-06]
12,-0.9999999995733961,[-2.7996150865976666e-06, -1.9825589526682714e-06]
13,-0.9999999999999596,[-7.26504492358403e-10, -3.343235229935257e-08]
14,-1.0,[1.439885163962336e-09, 1.7609292367392325e-10]
15,-0.9999999999999989,[-4.009482579715914e-09, -4.095477369162662e-09]
16,-0.9999999714802205,[2.7759914021042064e-05, -4.01742677692745e-06]
17,-0.9362453278079418,[-0.4119147886730588, -0.3177269837646358]
18,-0.9999841242393106,[-0.0006617763266127223, -2.5389508784741602e-06]
19,-0.9999999716716432,[-2.6356364654891735e-05, -9.317401027788694e-06]
20,-0.9999999999993343,[-7.727453047823853e-09, -1.352819398568135e-07]
21,-0.9999999990585511,[4.121550330592458e-06, -2.9973027607719366e-06]
22,-0.9999959044846014,[0.0003361248137227822, 6.698302027618206e-09]
23,-0.936245327806809,[-0.3183793262478276, -0.41141055184094727]
24,-0.9999999999999969,[6.839196260764885e-09, 6.406361627103864e-09]
25,-0.9999974403685522,[5.361181810841372e-10, 0.00026572651987532517]
26,-0.9999999999999964,[-6.720909286310982e-09, 7.45173766732729e-09]
27,-0.9999999998233633,[9.891224441942674e-10, -2.2074281252823513e-06]
28,-0.9999999993361355,[4.279428109091361e-06, -1.2714336229739594e-09]
29,-0.9362453258338874,[-0.38959766996653655, 0.3447402233830211]
30,-0.9999999999999909,[-1.5795034424841906e-08, 2.174575023377885e-09]
31,-0.9999999999395377,[1.2914818536207068e-06, 5.673393923023574e-10]
32,-0.9362453278079418,[-0.5142206126982378, -0.07874889564830839]
33,-0.9999998528622045,[6.370997386820977e-05, 1.144528589351841e-07]
34,-0.9999999999999991,[4.589742250880044e-11, 5.147650090030042e-09]
35,-0.9999988374147868,[4.188610560847128e-06, -0.00017903570672659301]
36,-0.9999999999999871,[1.895153808734244e-08, -4.882131308262325e-10]
37,-0.9999999964829764,[9.838444055789179e-06, 4.757730318747181e-07]
38,-1.0,[-6.507959277512044e-10, -7.791073228482333e-11]
39,-0.9999999303827356,[9.620750791844584e-07, 4.38126775635689e-05]
40,-0.9999818046944415,[2.7101562880496757e-08, -0.0007084790246933213]
41,-0.9362453278079418,[-0.34382468499753827, -0.3903957139962655]
42,-0.9362453278079418,[-0.3846755346135121, -0.3502127376483156]
43,-0.9999999999999785,[-9.861853538699728e-12, 2.4374412425654745e-08]
44,-0.9999999991972848,[3.7204585494360987e-10, 4.705726813339795e-06]
45,-0.9999999999853249,[2.433399226992122e-09, 6.362594771427162e-07]
46,-0.9999999574075813,[3.4277737577118967e-05, 5.434383734908305e-10]
47,-0.9362453278079418,[-0.17160460077069603, -0.49109682243123753]
48,-0.9999999666882591,[3.031409877234754e-05, -1.0045295619707489e-09]
49,-0.9999986755595448,[0.00019114472177481794, -1.6002484714358761e-10]
50,-0.9362453277450674,[-0.3597928713984746, -0.37573226386354636]
