Generation,StdDevDiversity,EuclideanDiversity
0,61.82133351138443,109.51165160713771
1,19.823137895758613,30.95322507930677
2,15.629552578418108,27.083521061228605
3,15.727929608437083,27.19003250000956
4,5.217085223994756,8.720192315878672
5,15.487388424876137,26.96218617965284
6,15.746596271356951,27.168645559071013
7,15.576977571468467,26.988884595577407
8,8.621475201223388,12.951822042472026
9,15.179452741110898,26.26272373245418
10,3.8824078325802804,5.07826922265753
11,0.6137766005130567,0.864867879430083
12,0.6015594535427511,0.9617226205460273
13,0.6189759371425972,1.0845169019438106
14,0.6053043066614499,1.0280880347210204
15,0.6384260326941801,1.0709717584238492
16,0.6341178480867669,1.0550086450127154
17,0.4574290672491418,0.756596342136982
18,0.22816221718450824,0.22629899696195757
19,0.28719702226069826,0.344196809454066
20,0.3396645178546923,0.49548598598501353
21,15.640801029246504,26.926205462817656
22,14.626899424917866,24.781035277114835
23,15.549692111351112,26.631867251835363
24,2.9554104851688883,2.6922479191134023
25,0.34580553391793284,0.43822978289493153
26,0.35545104888784795,0.5048543032337999
27,15.529598060704974,26.873641337189845
28,15.636298564322294,27.027236140000394
29,13.774483358302437,23.57439597931249
30,15.82641800827678,27.311914732046347
31,2.807076936382262,2.529507318108194
32,0.5022231236362964,0.6546680569789313
33,15.762226885310627,27.328466058402114
34,21.612937684902175,36.34581130685557
35,15.30993920913708,26.58913220209716
36,1.9791799705024014,2.041776903887423
37,0.6022975182314756,0.7021142185389853
38,0.37586923638959197,0.4869545712147277
39,15.647035347046252,26.986760053154402
40,17.014286059410907,24.92451812996579
41,16.213055670634265,25.652730473961718
42,14.971310111700056,24.691597335724133
43,15.894963309076665,27.62454355882323
44,14.21552641908169,24.632683288886344
45,15.335201018064659,27.000529059023894
46,15.330499305692868,26.322345045269067
47,14.446461430763371,24.544943433462578
48,11.723720257729243,18.569071609672832
49,7.548850721178029,9.532061118585286
50,9.46552620206113,16.20369415792692
51,15.975110034520391,27.557283285601763
52,22.95574726928679,34.621841831085234
53,11.45509442647939,9.698997445760602
54,11.947882108152418,10.597489045443004
55,15.729267518342375,27.145507424567754
56,4.022250116138037,3.6524782026741733
57,0.40023277730817,0.42817808064000107
58,15.921654151863205,27.345638762283773
59,19.62396705881126,26.50927381537108
60,11.449509737365325,9.734064576820309
61,11.467646577480696,9.821611476889712
62,14.244154185851437,16.355885577179613
63,15.865128916294598,27.340048102455967
64,24.092052797548657,37.93180429138666
65,0.9708331984507123,0.4661243551069466
66,0.44462328901295023,0.396592270310958
67,0.2730471847374854,0.2821728211220134
68,0.20891786387881028,0.21501986604274895
69,0.3113586220214436,0.3926976386966658
70,0.4054969583197372,0.5614918578239577
71,0.27513811892003887,0.2865149156884606
72,0.20107033194882207,0.20178422124186318
73,0.24406009408673868,0.264324480040724
74,15.503083931205254,26.894022504632414
75,15.456177431637524,26.767262622700056
76,15.878192668763848,27.36059774344795
77,13.779936010081375,23.529974366462564
78,1.4412187924369464,1.2146929740432049
79,0.9287314045759075,0.9858628744344234
80,0.981954905358229,1.1605766874758234
81,1.0029880625425096,1.1785871333636342
82,1.0159142526818676,1.2157367673767396
83,0.9529722976361732,1.107326213325528
84,0.7540447571368648,0.8650847508021834
85,0.9713291977930703,1.6521322633166515
86,0.6748573675382619,0.7696804855241504
87,0.815255374688423,1.1530009113054105
88,0.4000979040240462,0.4422492465800852
89,15.901076399169114,27.57111012656187
90,15.593844707965946,26.979617477513596
91,2.513962813047019,2.1099330518336874
92,6.821034082398418,11.23878534389408
93,1.9246697384082714,1.4812406236828892
94,0.30029773164220647,0.3616104107623019
95,0.2589500591380531,0.2883181901846614
96,0.504733840833034,0.7487774987498603
97,0.4930744266023332,0.7504726861478215
98,0.3958024290924842,0.5637044657963037
99,0.356676225250555,0.4791296694615209
100,0.4100780647892669,0.5569649730178815
101,0.3360385939127901,0.4246534951088781
102,0.30445945170238053,0.4127301764365267
103,15.937830399728124,27.465917914482812
104,3.023973550142554,2.655323068126805
105,0.6639981133958337,0.5725499643382996
106,0.3720266450744632,0.44479250069074
107,0.49062174174954754,0.6603514746428678
108,15.717287547325444,27.228214786891073
109,2.378246476165292,2.4756077966693986
110,1.8725152466165227,2.2883363527863874
111,15.68962757432015,27.074701729381022
112,14.0262329863592,24.112190601035014
113,4.996186033362724,4.329507445388063
114,6.496560979933889,8.448117691638524
115,7.025882654486431,10.706116323177076
116,4.998252449105621,4.3904697731568785
117,5.316407051062095,5.082152164543094
118,15.947448936232925,27.524185205804557
119,15.813264676721552,27.075762342812737
120,15.440350637756438,26.660314622639042
121,2.6753491818712454,2.4416793016882847
122,7.455369529825271,13.315806740275603
123,5.503997706684865,9.961688747739267
124,15.786049019771788,27.043969230910854
125,19.34141897615343,32.659518482949075
126,2.680111031217445,0.9950635576841983
127,12.732916735840867,16.481661238035898
128,14.640746230471855,21.71587900829837
129,12.612175912338685,18.35922656853105
130,15.869019730216777,27.525984490140488
131,3.455380686419396,3.183612377566568
132,15.700532301601434,27.15866060375462
133,20.832631437855753,34.95182811818756
134,18.75143383282527,32.69625616029297
135,15.646401805254847,27.139393866243253
136,13.811590316618762,22.75021018792442
137,15.491172904899877,26.763280135121644
138,15.626325955486202,27.187869563837303
139,13.700022033605462,23.442027774267522
140,15.453730703735602,26.845194342676475
141,13.805418424875093,23.768571917026673
142,5.577686652148746,6.403583302913483
143,4.723385835649372,5.231140243654258
144,15.704708875642837,27.033765681822786
145,15.667169136535819,27.197007993741742
146,3.338064436679698,3.070373537437213
147,3.4158054908727022,3.4998424926303344
148,15.077462735620799,26.045230830735186
149,2.6774982347771568,2.663560518024244
150,15.41649106306306,26.6793183111207
151,2.1439067229554434,1.9781013569251007
152,15.784171738794566,27.315312288754917
153,15.861955054822033,27.64528486372442
154,2.49333069254081,1.837580784696119
155,0.3599973375892774,0.39668058584328325
156,15.302681190839442,26.437378607992844
157,2.2034823219669244,1.8273594120605954
158,15.813476265713303,27.071513767014537
159,15.58444407657267,26.824875720023797
160,15.488535081876496,26.92860579551045
161,14.368410534316874,18.837878290527915
162,0.21062382937271346,0.19285061448234003
163,0.3125774811728275,0.3478119047373736
164,0.33246360495662286,0.42623353868197605
165,15.968511314049792,27.52590491214376
166,13.47811979176167,23.320090464005997
167,13.2719816064246,22.744680204257115
168,15.926770652387653,27.44209464750243
169,15.2927865126549,26.274699727332997
170,12.0856844314446,15.857786198168045
171,3.149390919231685,2.8690462268551307
172,3.3305781045400127,3.3103039171936937
173,1.0190158598792962,0.5168070080333173
174,0.4603578982542509,0.5338315622242462
175,15.692169481190408,27.2921979589983
176,13.63781204944356,23.692341988872347
177,6.35808826901265,5.849505410849361
178,9.049250934174545,12.937217955483504
179,0.24251993419044443,0.20901429538485977
180,0.2538897123594191,0.2923343414093265
181,0.28964058294873574,0.3524856091543198
182,0.31025262376002044,0.38131991801215065
183,0.3791105012689534,0.5222009837851338
184,0.35944359487565836,0.4417407543769843
185,0.4536892054517476,0.6186631880575072
186,0.24597278228057387,0.2991646818698124
187,0.32526441813049506,0.44476135987624615
188,0.2940461651223002,0.33313046301875127
189,0.18572300120515975,0.1831267068662754
190,15.64295649896729,27.067316074160008
191,1.7006344463039618,1.7033098950294905
192,15.779084747064525,27.299254870700924
193,14.15733640215633,24.14334410969924
194,15.834716966602624,27.46997100550221
195,15.940544825593781,27.521158478428173
196,13.448146076476629,23.022910452764304
197,12.64063275782806,21.00921380809221
198,2.1614836511176723,1.6220750097204244
199,7.033043549736926,11.44765091441744
