Execution,BestFitness,BestSolution
1,-0.9999816380612937,[0.0005627871584995559, 0.00043567186767956567]
2,-0.999300144253907,[0.004390703977782295, 0.00018061243766487323]
3,-0.999971868459397,[0.0008783175869991888, 6.788257135659226e-05]
4,-0.9999970956900608,[0.00011582115049191266, 0.00025827201566841484]
5,-0.9999900090618518,[7.856940975858873e-05, 0.0005190759664555067]
6,-0.9999687972746958,[0.000779674469428504, 0.000502873316805541]
7,-0.936245305423297,[0.08168108133883445, 0.5137369928525718]
8,-0.9999944914772244,[0.00013153201026150363, 0.0003669589353283431]
9,-0.9999628751093971,[0.00024180596144762756, 0.0009826889396368221]
10,-0.999943907756552,[0.0012285668740772415, 0.00019499949386059257]
11,-0.9999876671344572,[0.00042010584744822665, 0.0004046349784311287]
12,-0.9362453277116702,[0.47801317646567687, 0.20525443693678147]
13,-0.9999728487599461,[0.0005366103027519831, 0.0006790109973584535]
14,-0.9999857324421738,[0.0002875494010731172, 0.000557588583906421]
15,-0.9999600520112877,[0.0010388294261736153, 0.0001512007991424369]
16,-0.9999495669573625,[0.0009797724472881963, 0.0006567540267361505]
17,-0.999949030509874,[0.0006377722861844459, 0.0009996626761936689]
18,-0.9999554532223881,[0.0006200691953888171, 0.0009189174018132684]
19,-0.999987190948425,[0.0002424945438830317, 0.0005427255865315672]
20,-0.9999155071985139,[0.00151399330224522, 0.00019678996149929961]
21,-0.9999906264224067,[0.0004995832679204337, 9.48621253489268e-05]
22,-0.9999253038067765,[0.0014174164448607085, 0.00022708352377254215]
23,-0.9999428918962978,[0.00025010165741323753, 0.0012299899689107718]
24,-0.9999502008741104,[0.0005751136850209448, 0.001021291438568106]
25,-0.999852890736418,[0.001993730142059502, 0.0002888374954783668]
26,-0.9999975967114652,[0.0002542297434168228, 4.0803257222110645e-05]
27,-0.9999998533053862,[4.533279391671918e-05, 4.462830897944414e-05]
28,-0.9999983526989357,[0.00012817848700763523, 0.00017033228871121686]
29,-0.9999374868642474,[0.00041110807660271753, 0.0012472075333973542]
30,-0.9999872197286613,[0.0005808449485243949, 0.00012320660488596147]
31,-0.9999984537223351,[0.00012409020378678637, 0.00016509869487013606]
32,-0.9999727342544477,[0.0004848500260484778, 0.0007190868055141353]
33,-0.9999764001782175,[0.0007133908899403796, 0.0003769723618322063]
34,-0.9999016765690513,[0.000997480518182714, 0.0013105314354553421]
35,-0.9999081569006758,[0.00014281662547876994, 0.0015853341157484602]
36,-0.9999062927812336,[0.0014361244545567642, 0.0007229485359391274]
37,-0.9999931365338096,[0.0003313247992732249, 0.0002820661481276465]
38,-0.9999953140637969,[0.0002473576280415113, 0.0002609245346144595]
39,-0.9999854678921898,[0.00046510643261132856, 0.00042960876904618583]
40,-0.9999557097228202,[0.0006492221652147911, 0.00089461136457758]
41,-0.9998890089914141,[0.0008665283267671464, 0.0015202182925495578]
42,-0.999984026976883,[0.000562260085544608, 0.0003528471043853232]
43,-0.9999869759089718,[6.624825677870039e-05, 0.0005957331691679446]
