Generation,StdDevDiversity,EuclideanDiversity
0,58.61335460131846,106.24191066552662
1,19.649711300525396,33.1755325228037
2,1.5920660522849657,1.4073781617860628
3,0.2495039763865973,0.44808272056469106
4,0.2512421221055105,0.44930462794713616
5,0.2792979088628984,0.5007815961170592
6,0.26108652550660916,0.4650698663849232
7,0.24985031905522087,0.43413718013619484
8,0.25124055354680347,0.4395380563123579
9,0.2457106428228971,0.4274505443229972
10,0.2443642648592227,0.4265088982234185
11,0.24027989276246103,0.41359393721518206
12,0.23282226679061252,0.4047002807248581
13,0.269853058686722,0.46786519653786623
14,0.2671879165207648,0.4605071085642631
15,0.27913773272705944,0.48910521610891516
16,0.2929790870519818,0.5252630043765096
17,0.29667774092358346,0.5306309478267875
18,0.317469759017041,0.5641656234698339
19,0.3012774210035438,0.5155589415539304
20,0.31253197459201937,0.5481265167306957
21,0.3408754761962604,0.6030629652754392
22,0.3314194867197102,0.5826363638936987
23,0.32801813491652426,0.5805681668500108
24,0.331642475367517,0.5791446145301742
25,0.340741676339932,0.6017199352242347
26,0.33469497649801516,0.5834421508257108
27,0.3360787620387697,0.5973393775721256
28,0.3209861529444431,0.5653886635980292
29,0.3307596964825523,0.5888133579516774
30,0.31241613403267793,0.5536031184632857
31,0.33069724152537094,0.5793280801158507
32,0.315066298206283,0.540766113305055
33,0.31488784078310994,0.5428762532506489
34,0.30562986220237215,0.5321874390823491
35,0.3461969106334535,0.6079560991612826
36,0.31878760683909174,0.5452175916701487
37,0.3089999180389283,0.5474079246545633
38,0.3258849165060969,0.5722417036160008
39,0.2960685909827045,0.5014180917436902
40,0.3250844897904672,0.5682559826449991
41,0.31832403595306136,0.5516453754845135
42,0.3216658568444357,0.5614239026198807
43,0.31745753326563253,0.5418647990525174
44,0.3254617792231637,0.5679208943798362
45,0.31556169030972436,0.5514779061762195
46,0.3176266848324223,0.5416834236753668
47,0.3388656431590127,0.5874824845927189
48,0.30953720638635485,0.5360071342708962
49,0.31480143802760086,0.5447283213489527
50,0.34331356329344626,0.6087770416482365
51,0.32511316009968455,0.5632656511424913
52,0.32832824923772674,0.5701274090225045
53,0.30423910540194565,0.5248372392500743
54,0.3242703207907893,0.5586111009757218
55,0.32158655914414425,0.5467292883945402
56,0.3480589342227999,0.6156673159927606
57,0.32873981389706786,0.5738230772095362
58,0.300055820154003,0.5268482368236318
59,0.32501213048477684,0.5707370858472619
60,0.3349991604913391,0.5974404008032481
61,0.3019940428723482,0.533944220982669
62,0.3172238465509481,0.5485076742960978
63,0.3199913223560776,0.5566621227944506
64,0.3138498063439977,0.5388721735434984
65,0.35755296658001023,0.6260106614091591
66,0.33504424555161716,0.5906770747642488
67,0.32040912584961767,0.5651529378331213
68,0.3128846810852667,0.5497692111601139
69,0.31442782443074163,0.5551169677488507
70,0.31349437879744285,0.546084863088552
71,0.31678249646025436,0.5648950776038496
72,0.31960066145451793,0.5655580976070292
73,0.31567024881703365,0.5565084697224633
74,0.3254770838117267,0.5693608512964677
75,0.33547520351339466,0.5804450553012176
76,0.330202976486474,0.5676857499906593
77,0.31639989432552246,0.5303707644990571
78,0.31685456970598697,0.540655544578928
79,0.320063448700601,0.5486915591024195
80,0.3327229048073366,0.5857905505550307
81,0.3150633589988797,0.5427567210380487
82,0.3116928468853828,0.5377996133512855
83,0.3149539700598715,0.5566326681587149
84,0.33827290922848907,0.5915498784734365
85,0.316886748676018,0.5428263187692367
86,0.3433325253596228,0.6127315445908585
87,0.33747049148166974,0.5968419301204118
88,0.3170390624801885,0.5517949777358725
89,0.33285903467100425,0.5738742566092805
90,0.3124893927348766,0.5417599213020828
91,0.33547981626253237,0.5813062140438726
92,0.34774631000132705,0.6125226514604118
93,0.30714493611166305,0.5334429242313845
94,0.32766658122649345,0.572229822251964
95,0.3137974993264502,0.5521070015642723
96,0.2995836399795972,0.5254282965300099
97,0.30537367614037525,0.5232437825052539
98,0.31505238809679803,0.5516552035967532
99,0.3072889986153028,0.5307742016234352
