Execution,BestFitness,BestSolution
1,-0.9999168001004642,[0.00022528029446289288, 0.0014981597140433234]
2,-0.9999948190636997,[0.0002097766173215776, 0.00031450977736757757]
3,-0.9998843258484975,[0.0017706674065294248, 0.00023637240238560953]
4,-0.9362453273676236,[0.23692875002788383, 0.46313361382814944]
5,-0.9362450694017042,[0.09381281753720472, 0.5115980522466521]
6,-0.9362451607059303,[0.4728921746722151, 0.21695681676549428]
7,-0.9999994952183013,[8.275758131737199e-05, 8.412013713188227e-05]
8,-0.9999883068599148,[0.00010862479286610771, 0.0005574686556716335]
9,-0.9362453132580896,[0.5009092351324683, 0.14033037729952502]
10,-0.9998917492534944,[0.0011261489562531812, 0.001310772492257195]
11,-0.9362453112864528,[0.2485659535784508, 0.4570143983148397]
12,-0.9999988635634732,[0.00017637469698617014, 1.5554786228388906e-05]
13,-0.9362453238525108,[0.09206007531967908, 0.5120160224202029]
14,-0.9362453263443477,[0.10039291640183734, 0.5104432636367315]
15,-0.9362451286192599,[0.19744764315081675, 0.48137137726916424]
16,-0.9362451665949838,[0.3647139095219136, 0.3708588127637912]
17,-0.9362453209683693,[0.16986644757621017, 0.4917157655540395]
18,-0.9362443195383128,[0.32553297210294174, 0.4055528779927642]
19,-0.9999996641555425,[8.022019989073481e-05, 5.3192060129214624e-05]
20,-0.9523511313594514,[0.03379071422090485, 0.013936073700412721]
21,-0.9998316886231096,[0.0019592335347240475, 0.0008970723208521214]
22,-0.9362446996692873,[0.41212453392456116, 0.31723179433388216]
23,-0.9999582644714166,[0.0010537806910183578, 0.00020220610849241982]
24,-0.9999419648222093,[0.001094015475997745, 0.0006357135730742369]
25,-0.9999930684470356,[0.00043104787356162966, 7.357601351198895e-05]
26,-0.9999580184285456,[0.0006086171078503178, 0.0008875324508875737]
27,-0.9362452784301231,[0.4998686636088141, 0.14393000443968973]
28,-0.9999769948130419,[0.0001271397210961256, 0.0007864262450182347]
29,-0.999999105221755,[7.505059652135326e-05, 0.00013802519035155392]
30,-0.9999928035621969,[0.0004205009078926958, 0.00014731560725944615]
31,-0.9999941710814183,[0.0002866184531551408, 0.00028044238426139234]
32,-0.9998556947403777,[0.00198858756400333, 0.0001629327413219528]
33,-0.9999874731827078,[0.0005877801760731938, 9.126399929115792e-06]
34,-0.9981293234322622,[0.004251776079802094, 0.005793073931661397]
35,-0.9999898753764112,[1.1110300859096256e-05, 0.0005283724741497187]
36,-0.9999333502731319,[8.403201852813513e-05, 0.0013533635533936605]
37,-0.9777389815612925,[0.0004199684989250052, 0.02487095797566463]
38,-0.9498719772238773,[0.011435480764949935, 0.03572090604742417]
39,-0.9998945719409298,[0.0017052984659114978, 2.0501597762789814e-05]
40,-0.9362453233942404,[0.10784453244421788, 0.5089026573676313]
41,-0.9362445180731143,[0.4854383811741382, 0.18658256936434758]
42,-0.9999852894981068,[0.00019988493041522837, 0.0006048594605980728]
43,-0.999981963687625,[0.00031085493115423635, 0.0006331869145410618]
44,-0.9997617572123697,[0.0024932672976690773, 0.0005969578146205468]
45,-0.9362453277326789,[0.11020256258126082, 0.5084073886870145]
46,-0.9997142190492142,[0.0024283682030262765, 0.0014097505566571522]
47,-0.9362453274083902,[0.3216422711906888, 0.408869231489824]
48,-0.9362453186647184,[0.43891060132245363, 0.27928264599580255]
49,-0.9362452660716017,[0.3497817934415005, 0.38512507060609147]
50,-0.9999552414320647,[0.0008804993136076744, 0.0006778337731179196]
51,-0.9362453268817259,[0.5079364182503279, 0.11238443086839989]
52,-0.9999564282652362,[0.0007581749263362303, 0.0007919389182138303]
53,-0.990130734705476,[0.01652650385200749, 0.00019216737161287245]
54,-0.9955268792275976,[0.00901648214614692, 0.006502706813661163]
55,-0.9999216435498557,[0.0014440604331548146, 0.00027623099482043667]
56,-0.9999646780368622,[0.0009865713347761984, 3.2977825294988605e-05]
57,-0.9362453038293589,[0.36299828037918913, 0.3726716299214605]
58,-0.9999620047659568,[0.00021862315519505238, 0.0010001808190024386]
59,-0.9999790034176192,[0.0007376894593386085, 0.00018717480949947962]
60,-0.9996426901479851,[0.0031171809820502716, 0.0003757506982098313]
61,-0.9999767295611888,[0.0007687545823480413, 0.000225753285282293]
62,-0.9362448677784975,[0.5131929108873059, 0.08589796806693384]
63,-0.9362446503272983,[0.4272706850264941, 0.29650792479543475]
64,-0.9996413581184117,[0.0025394278887704846, 0.0018563583533376393]
65,-0.9999778864382156,[0.0005023262275384299, 0.0005980820843768386]
66,-0.9362453225582951,[0.40603700435076173, 0.32518492218289496]
67,-0.9999991105825436,[9.117720102069793e-05, 0.00012736710448346678]
68,-0.9998007268778663,[0.0013348353253648249, 0.0019276337703109103]
69,-0.9362445412379979,[0.4647509792551131, 0.23407101108267991]
70,-0.9999997054036164,[6.325828459563532e-05, 6.422761881264005e-05]
71,-0.9999582264597856,[0.0010393284654984791, 0.0002686745652019651]
72,-0.9362452132931316,[0.4871107228085828, 0.18244701532603447]
73,-0.9999434396395674,[0.00026937027029028116, 0.0012197356617167365]
74,-0.9999294173779685,[6.063744102402513e-05, 0.0013940860970160784]
75,-0.9362453238425474,[0.3033913997811617, 0.4225980801723477]
76,-0.9362449686167931,[0.46868247441926847, 0.22598242765916932]
77,-0.9362424975167349,[0.3516336289006887, 0.3829850166023614]
78,-0.9362453177324517,[0.08054330990835057, 0.5139600542934851]
79,-0.9999923606965074,[0.0004474939440606285, 0.00010241639068520048]
80,-0.9389055041411095,[0.021371384868556387, 0.03555791429915689]
81,-0.9934317478017605,[0.00019348511323813433, 0.013474293998360198]
