Generation,StdDevDiversity,EuclideanDiversity
0,11.508586616772687,13.601867076806823
1,9.557717209746958,11.745504430783516
2,5.809566503139818,7.024218341799365
3,3.742259377930611,5.192712419506666
4,3.1311171814459686,3.9539413845627567
5,2.958991902274266,3.8237063999177283
6,2.753835939845957,4.264897733911219
7,3.0980716551601644,5.110987302318599
8,2.800609784579483,4.7950400065490015
9,1.4972109978009362,2.6224477801864596
10,1.286337308544562,2.2271064481812326
11,3.0489616687469367,4.091840096560488
12,3.185947112166477,4.25897529791053
13,2.844243194016366,4.384039959589928
14,0.4138732526917347,0.6769168838873144
15,0.4344817282424629,0.7217990663296081
16,0.44029627026600654,0.7259406122498345
17,0.4497947262373815,0.7513588157509032
18,0.5093451375379718,0.8334485504658281
19,0.4971858882036968,0.8279686319520424
20,3.1818878318815162,4.201438586706373
21,3.3308685075716253,4.966619059466575
22,3.2450188939065674,4.274557616404433
23,0.2700792405886328,0.3688006623963655
24,0.27739330608607593,0.3586426087318164
25,3.2256643537505685,4.253848459026323
26,2.936170584675379,4.458034420830692
27,2.9213677784584116,4.821505154829236
28,2.52810279494449,4.287034733354127
29,2.05258605777479,3.4769651863284916
30,3.266507595162407,4.284555114308897
31,3.0416998620470173,4.503585135194764
32,3.2713904195419667,4.339892991719624
33,2.852676944985201,4.483537089853902
34,2.640004299381946,4.490720900014329
35,2.4898202238276306,4.259991917987907
36,3.226632275248604,4.2868230223086
37,2.8919932374172914,4.389815162190519
38,3.2640109916827202,4.273522032193171
39,3.164856566882697,4.8472089288532665
40,0.20429613511924283,0.17837401673742792
41,0.3125887739897988,0.34035353729072987
42,3.146068643879243,4.2101353120297444
43,0.18287191236574124,0.16666051459084152
44,3.2505130779094853,4.345081405653153
45,2.6700001436370737,4.0245263511085865
46,2.570114664033751,4.304164991487938
47,2.1941878790635765,3.550804367430109
48,0.5523422423114697,0.38245436092055457
49,0.4866020180694045,0.4303733275780407
50,3.2812976725645564,4.276116350701939
51,2.718215660432813,4.323908110940199
52,3.141069950944571,4.3140007066148005
53,3.0892158980310818,4.740660192093896
54,0.2402298682290642,0.23157246494527217
55,0.2622036616697402,0.2979950970309761
56,0.2854764795771825,0.37624690798378113
57,0.35039444830068034,0.4572938810137911
58,3.123588092122981,4.212229334205661
59,3.276523945694468,4.297204991875848
60,3.2985225866797148,4.292691255071497
61,3.0990493291427805,4.170654212886469
62,3.1371840884243234,4.2691810616998485
63,2.823232060730302,4.404877537394395
64,2.739436013973166,4.54859295294988
65,0.224295440501101,0.19185357101858122
66,0.286384209380755,0.3058230632654272
67,3.2664579013685358,4.295038235451401
68,3.0747239349053004,4.8774767648328305
69,2.5513284672665932,4.351130692560923
70,3.1295463477501446,4.195939284885425
71,0.2357526774812621,0.20311796030873597
72,0.28480838889578497,0.3235192939146635
73,0.3042462234250428,0.37849008159883296
74,3.2348029410530503,4.265099567720438
75,0.2657926684254084,0.21027835024918998
76,0.3690956000893039,0.42053840833712103
77,3.1879012076725397,4.197139704789983
78,3.138209312596354,4.236663155666878
79,2.821998923406773,4.435273974606918
80,2.8152693441839856,4.511181964720507
81,0.1836365585426846,0.1625622518525615
82,3.231336167636198,4.270542542820872
83,3.2763724869815563,4.304388719216077
84,2.8846449457971657,4.478561632421842
85,2.648894842797676,4.438143866361319
86,3.2019762957380316,4.306139998188352
87,0.24587349248958615,0.2146408699460629
88,3.1988953953997985,4.212814859846276
89,0.19955354832468725,0.1567507344809841
90,3.3031410809354487,4.273519325666021
91,2.9109522533798824,4.552111366242538
92,3.2756872342273606,4.2779561905471715
93,3.2513749806875016,4.3319263720755234
94,2.8978837747095523,4.567265580007811
95,2.529853072222722,4.233838265711854
96,0.20883729225568365,0.16598589847944661
97,0.26808419657592975,0.24377036618716144
98,0.3568746057815799,0.3773068789803247
99,0.285731202797255,0.33801750181228546
