Generation,StdDevDiversity,EuclideanDiversity
0,49.36300303929587,85.4064591625588
1,28.28886006471353,49.7028458168987
2,25.948819830209956,44.57909931917106
3,12.440191646404614,21.348938199091005
4,20.911680135645398,36.817500307499834
5,20.509662779325772,35.79502944587671
6,15.841694810808601,26.768937194485833
7,12.222517063747983,18.807840930249657
8,0.7499503331330544,0.9808247420072551
9,0.6589126723788986,0.9725803741834695
10,0.677890013119129,1.0515950805674843
11,20.555896128324008,36.044326974539345
12,14.413951958151,23.8428681988516
13,0.5083505558352983,0.876195833125858
14,0.4234765483509283,0.7406270811182448
15,0.4101147786875008,0.6929703333864472
16,20.167535578359825,34.76988503440901
17,16.5093372342136,27.5481579008356
18,14.833427632051968,23.452186109608924
19,0.3985255770963011,0.5174065252697324
20,0.32704962808791604,0.4710442702998747
21,21.12905257869057,36.587241826839495
22,20.7415243949403,35.955378651413504
23,3.1471556291317926,1.9210446683101308
24,20.029935649034513,34.64180876107344
25,14.688022946204025,23.618907341032003
26,2.0899295021057407,1.0237018204372519
27,20.85705249977306,36.15083942598903
28,1.0308252161673477,0.7371408646022731
29,21.259928312791146,37.0803340065047
30,20.859804739203916,36.08805996528918
31,12.859284985564905,18.54516219821394
32,20.29752420319926,35.09244324948717
33,2.076388375283786,1.133901811900999
34,20.87232554195614,36.21928844588544
35,20.236838624664422,34.84362171879489
36,15.343577409613031,25.245057144460365
37,11.488163089651628,17.029550840437786
38,0.6017332702249694,0.7635940641639991
39,0.8233693376286921,1.3141333107283821
40,0.533298340639144,0.7649367748855164
41,0.584559498090323,0.9015183056723967
42,0.6047607612913113,1.0379757571272812
43,0.5993055861198557,0.9261798229518787
44,21.68311095894022,37.809509948789035
45,20.910355402260954,36.122958919720645
46,2.8544052066144676,1.7399670684068083
47,20.483109434647467,35.413815664513706
48,0.34563726083728796,0.3002845158789352
49,0.6486509162381175,0.8981119961664658
50,0.5227769698431325,0.6304038220995332
51,0.44173280211716703,0.5686490107810919
52,0.39734521882441876,0.5207705622619688
53,0.48031823870535195,0.731493456370203
54,20.577213549327347,35.5222330113531
55,15.403417860972073,26.012287148799313
56,16.347360636939634,27.43755427402227
57,20.687240240313983,35.8190660590271
58,0.26326447232738975,0.32004734397028706
59,0.38405087868899207,0.6301534505977695
60,0.3627848391754815,0.5601053689075605
61,0.33226973933073045,0.4766898967959845
62,0.37880101381229575,0.5461804854089498
63,21.10763492549208,36.83109430740343
64,17.22200890811613,29.05969575020022
65,0.30121743732338124,0.39031742089381355
66,0.43367025177532303,0.6176540523303546
